contig_u,contig_v,short_pair_count,long_read_count,total_support
1,135,32,0,32
10,105,14,0,14
100,199,0,0,0
100,221,26,0,26
100,312,7,0,7
100,313,0,0,0
101,141,48,0,48
101,307,22,0,22
102,106,0,0,0
102,116,0,0,0
102,117,0,0,0
102,119,1,0,1
102,122,0,0,0
102,126,0,0,0
102,15,0,0,0
102,152,0,0,0
102,243,20,0,20
102,264,0,0,0
102,271,25,0,25
102,41,0,0,0
102,61,0,0,0
102,74,0,0,0
102,83,0,0,0
102,86,0,0,0
102,92,0,0,0
102,96,0,0,0
103,120,13,0,13
103,163,13,0,13
104,125,20,0,20
104,129,0,0,0
104,133,0,0,0
104,148,0,0,0
104,181,0,0,0
104,246,0,0,0
104,303,0,0,0
104,339,17,0,17
104,38,0,0,0
104,48,0,0,0
104,49,0,0,0
104,52,0,0,0
104,58,0,0,0
104,67,0,0,0
104,84,0,0,0
105,138,22,0,22
105,25,19,0,19
106,114,17,0,17
106,116,0,0,0
106,117,0,0,0
106,122,0,0,0
106,126,0,0,0
106,15,0,0,0
106,152,0,0,0
106,243,11,0,11
106,264,0,0,0
106,41,0,0,0
106,74,0,0,0
107,168,18,0,18
107,221,7,0,7
109,110,0,0,0
109,139,0,0,0
109,140,34,0,34
109,207,13,0,13
11,112,0,0,0
11,135,15,0,15
11,20,0,0,0
11,26,0,0,0
11,271,0,0,0
11,318,0,0,0
11,58,0,0,0
11,66,0,0,0
11,72,0,0,0
11,82,0,0,0
11,9,0,0,0
110,139,17,0,17
110,140,0,0,0
110,207,4,0,4
111,317,30,0,30
111,347,58,0,58
112,12,22,0,22
112,127,12,0,12
112,14,63,0,63
112,17,40,0,40
112,18,13,0,13
112,20,0,0,0
112,21,15,0,15
112,22,32,0,32
112,226,34,0,34
112,23,31,0,31
112,26,38,0,38
112,271,0,0,0
112,29,42,0,42
112,3,27,0,27
112,30,36,0,36
112,318,0,0,0
112,38,29,0,29
112,58,0,0,0
112,66,0,0,0
112,72,0,0,0
112,82,0,0,0
112,9,0,0,0
113,122,0,0,0
113,127,0,0,0
113,16,0,0,0
113,189,11,0,11
113,19,0,0,0
113,20,0,0,0
113,23,0,0,0
113,29,0,0,0
113,3,0,0,0
113,34,0,0,0
113,43,0,0,0
113,59,0,0,0
113,71,0,0,0
113,78,0,0,0
113,84,0,0,0
113,99,0,0,0
114,148,23,0,23
114,2,23,0,23
114,217,25,0,25
114,273,5,0,5
114,282,0,0,0
114,45,17,0,17
114,54,14,0,14
114,60,17,0,17
114,66,26,0,26
114,77,14,0,14
114,90,34,0,34
115,156,0,0,0
115,163,7,0,7
115,231,17,0,17
115,34,0,0,0
115,4,0,0,0
115,44,0,0,0
115,69,0,0,0
115,8,0,0,0
116,117,0,0,0
116,122,0,0,0
116,126,0,0,0
116,129,0,0,0
116,133,0,0,0
116,146,0,0,0
116,15,0,0,0
116,152,0,0,0
116,24,0,0,0
116,243,24,0,24
116,264,0,0,0
116,28,0,0,0
116,335,0,0,0
116,348,0,0,0
116,35,0,0,0
116,41,0,0,0
116,53,0,0,0
116,74,0,0,0
117,119,0,0,0
117,122,0,0,0
117,126,0,0,0
117,15,0,0,0
117,152,0,0,0
117,243,13,0,13
117,264,0,0,0
117,271,13,0,13
117,41,0,0,0
117,61,0,0,0
117,74,0,0,0
117,83,0,0,0
117,86,0,0,0
117,92,0,0,0
117,96,0,0,0
118,210,25,0,25
118,211,49,0,49
118,233,29,0,29
118,98,47,0,47
119,126,0,0,0
119,152,0,0,0
119,271,69,0,69
119,41,0,0,0
119,61,0,0,0
119,83,0,0,0
119,86,0,0,0
119,92,0,0,0
119,96,0,0,0
12,121,21,0,21
120,151,12,0,12
120,153,32,0,32
120,175,20,0,20
120,280,16,0,16
120,318,15,0,15
120,39,12,0,12
120,55,13,0,13
120,73,36,0,36
120,78,19,0,19
121,155,14,0,14
121,19,17,0,17
121,335,7,0,7
121,37,8,0,8
121,49,29,0,29
121,55,11,0,11
121,56,22,0,22
121,89,9,0,9
122,126,0,0,0
122,15,0,0,0
122,152,0,0,0
122,189,9,0,9
122,19,0,0,0
122,20,0,0,0
122,243,13,0,13
122,264,0,0,0
122,3,0,0,0
122,34,0,0,0
122,41,0,0,0
122,43,0,0,0
122,59,0,0,0
122,71,0,0,0
122,74,0,0,0
122,78,0,0,0
122,84,0,0,0
123,208,215,0,215
123,296,49,0,49
124,203,24,0,24
124,269,0,0,0
124,88,0,0,0
125,167,16,0,16
125,168,136,0,136
125,199,21,0,21
125,69,23,0,23
125,75,12,0,12
126,15,0,0,0
126,152,0,0,0
126,243,19,0,19
126,264,0,0,0
126,271,45,0,45
126,41,0,0,0
126,61,0,0,0
126,74,0,0,0
126,83,0,0,0
126,86,0,0,0
126,92,0,0,0
126,96,0,0,0
127,16,0,0,0
127,23,0,0,0
127,29,0,0,0
127,99,0,0,0
128,137,0,0,0
128,145,0,0,0
128,149,23,0,23
128,168,13,0,13
128,22,0,0,0
128,244,0,0,0
128,27,0,0,0
128,87,0,0,0
129,133,0,0,0
129,146,0,0,0
129,148,0,0,0
129,181,0,0,0
129,24,0,0,0
129,246,0,0,0
129,28,0,0,0
129,303,0,0,0
129,335,0,0,0
129,339,18,0,18
129,348,0,0,0
129,35,0,0,0
129,38,0,0,0
129,48,0,0,0
129,49,0,0,0
129,52,0,0,0
129,53,0,0,0
129,58,0,0,0
129,67,0,0,0
129,84,0,0,0
13,183,9,0,9
130,217,0,0,0
130,252,30,0,30
130,253,0,0,0
130,339,5,0,5
131,268,10,0,10
131,349,4,0,4
132,286,48,0,48
132,42,10,0,10
132,46,15,0,15
132,80,14,0,14
133,146,0,0,0
133,148,0,0,0
133,181,0,0,0
133,24,0,0,0
133,246,0,0,0
133,28,0,0,0
133,303,0,0,0
133,335,0,0,0
133,339,10,0,10
133,348,0,0,0
133,35,0,0,0
133,38,0,0,0
133,48,0,0,0
133,49,0,0,0
133,52,0,0,0
133,53,0,0,0
133,58,0,0,0
133,67,0,0,0
133,84,0,0,0
134,268,39,0,39
134,349,5,0,5
135,138,149,0,149
135,156,20,0,20
135,232,23,0,23
135,40,21,0,21
135,57,29,0,29
135,68,21,0,21
135,72,25,0,25
135,94,29,0,29
136,146,13,0,13
136,180,225,0,225
136,35,20,0,20
136,60,18,0,18
136,68,21,0,21
136,76,20,0,20
137,145,0,0,0
137,149,31,0,31
137,22,0,0,0
137,227,0,0,0
137,228,35,0,35
137,244,0,0,0
137,27,0,0,0
137,7,0,0,0
137,87,0,0,0
138,30,21,0,21
138,31,10,0,10
138,32,46,0,46
138,350,0,0,0
138,39,21,0,21
138,47,25,0,25
138,7,18,0,18
138,75,21,0,21
138,89,12,0,12
139,140,0,0,0
14,26,0,0,0
14,5,0,0,0
14,95,50,0,50
141,169,65,0,65
141,206,15,0,15
141,51,34,0,34
141,59,32,0,32
142,153,23,0,23
142,80,23,0,23
143,144,0,0,0
143,300,0,0,0
143,301,8,0,8
144,300,20,0,20
144,301,0,0,0
145,149,0,0,0
145,22,0,0,0
145,244,13,0,13
145,251,1,0,1
145,27,0,0,0
145,87,0,0,0
146,24,0,0,0
146,28,0,0,0
146,335,0,0,0
146,348,0,0,0
146,35,0,0,0
146,53,0,0,0
147,149,15,0,15
147,155,13,0,13
147,18,25,0,25
147,27,24,0,24
147,322,211,0,211
147,348,8,0,8
147,48,23,0,23
147,5,11,0,11
147,50,28,0,28
147,63,22,0,22
148,181,0,0,0
148,246,0,0,0
148,303,0,0,0
148,339,8,0,8
148,38,0,0,0
148,48,0,0,0
148,49,0,0,0
148,52,0,0,0
148,58,0,0,0
148,67,0,0,0
148,84,0,0,0
149,155,0,0,0
149,18,0,0,0
149,22,12,0,12
149,231,71,0,71
149,244,0,0,0
149,27,15,0,15
149,48,0,0,0
149,5,0,0,0
149,50,0,0,0
149,63,0,0,0
149,87,16,0,16
15,152,0,0,0
15,243,12,0,12
15,264,0,0,0
15,41,0,0,0
15,74,0,0,0
150,164,0,0,0
150,216,27,0,27
151,169,14,0,14
152,243,28,0,28
152,264,0,0,0
152,271,45,0,45
152,41,0,0,0
152,61,0,0,0
152,74,0,0,0
152,83,0,0,0
152,86,0,0,0
152,92,0,0,0
152,96,0,0,0
154,309,8,0,8
154,310,8,0,8
154,329,51,0,51
155,18,0,0,0
155,27,0,0,0
155,48,0,0,0
155,5,0,0,0
155,50,0,0,0
155,63,0,0,0
156,163,9,0,9
156,34,0,0,0
156,4,0,0,0
156,44,0,0,0
156,69,0,0,0
156,8,0,0,0
157,200,35,0,35
157,265,39,0,39
158,193,32,0,32
158,358,17,0,17
159,193,25,0,25
159,358,10,0,10
16,168,25,0,25
16,23,0,0,0
16,29,0,0,0
16,99,0,0,0
160,176,17,0,17
160,32,34,0,34
160,91,15,0,15
161,166,15,0,15
161,237,16,0,16
162,166,13,0,13
162,237,33,0,33
163,234,485,0,485
163,34,24,0,24
163,4,33,0,33
163,44,46,0,46
163,69,11,0,11
163,8,32,0,32
164,216,13,0,13
165,179,27,0,27
165,220,0,0,0
165,341,9,0,9
165,342,0,0,0
166,195,8,0,8
166,196,20,0,20
167,25,0,0,0
167,28,0,0,0
167,36,0,0,0
167,40,0,0,0
167,94,0,0,0
168,4,20,0,20
168,42,19,0,19
169,179,236,0,236
17,320,0,0,0
17,38,0,0,0
170,203,0,0,0
170,269,7,0,7
171,174,30,0,30
171,238,3,0,3
171,239,18,0,18
171,242,11,0,11
172,175,23,0,23
172,260,0,0,0
173,218,12,0,12
173,219,20,0,20
173,356,9,0,9
173,357,40,0,40
174,346,12,0,12
176,192,21,0,21
177,252,17,0,17
177,253,30,0,30
177,304,19,0,19
177,305,5,0,5
178,184,9,0,9
178,185,28,0,28
178,340,13,0,13
179,233,13,0,13
179,33,26,0,26
179,346,16,0,16
179,71,18,0,18
18,27,0,0,0
18,48,0,0,0
18,5,0,0,0
18,50,0,0,0
18,63,0,0,0
180,203,37,0,37
180,21,35,0,35
180,244,23,0,23
180,33,32,0,32
180,46,0,0,0
180,65,27,0,27
181,246,0,0,0
181,303,0,0,0
181,339,11,0,11
181,38,0,0,0
181,48,0,0,0
181,49,0,0,0
181,52,0,0,0
181,58,0,0,0
181,67,0,0,0
181,74,5,0,5
181,84,0,0,0
182,241,1,0,1
182,270,7,0,7
184,185,0,0,0
186,189,325,0,325
186,339,174,0,174
187,216,54,0,54
187,294,10,0,10
187,295,15,0,15
188,257,43,0,43
189,19,16,0,16
189,20,11,0,11
189,226,19,0,19
189,3,15,0,15
189,34,24,0,24
189,43,18,0,18
189,54,22,0,22
189,59,13,0,13
189,6,31,0,31
189,67,10,0,10
189,71,16,0,16
189,78,14,0,14
189,82,5,0,5
189,84,10,0,10
19,20,0,0,0
19,3,0,0,0
19,34,0,0,0
19,43,0,0,0
19,59,0,0,0
19,71,0,0,0
19,78,0,0,0
19,84,0,0,0
190,240,83,0,83
191,194,0,0,0
191,197,0,0,0
191,198,19,0,19
191,268,12,0,12
192,8,18,0,18
192,83,28,0,28
192,91,23,0,23
193,70,43,0,43
193,85,32,0,32
194,197,47,0,47
194,198,0,0,0
194,268,20,0,20
195,196,0,0,0
197,198,0,0,0
197,353,2,0,2
198,353,3,0,3
199,312,0,0,0
199,313,1,0,1
2,232,0,0,0
20,26,0,0,0
20,271,0,0,0
20,3,0,0,0
20,318,0,0,0
20,34,0,0,0
20,43,0,0,0
20,58,0,0,0
20,59,0,0,0
20,66,0,0,0
20,71,0,0,0
20,72,0,0,0
20,78,0,0,0
20,82,0,0,0
20,84,0,0,0
20,9,0,0,0
200,331,34,0,34
201,286,42,0,42
201,63,31,0,31
201,88,23,0,23
202,315,28,0,28
202,52,13,0,13
203,269,15,0,15
204,237,7,0,7
204,261,13,0,13
205,237,16,0,16
205,261,38,0,38
206,245,9,0,9
208,47,15,0,15
209,255,18,0,18
209,256,28,0,28
209,297,11,0,11
209,299,21,0,21
21,244,0,0,0
21,33,0,0,0
21,65,0,0,0
210,338,25,0,25
211,338,29,0,29
212,306,38,0,38
212,315,24,0,24
213,340,2,0,2
213,353,3,0,3
214,340,17,0,17
214,353,4,0,4
215,255,13,0,13
215,256,24,0,24
215,304,10,0,10
215,305,5,0,5
217,252,0,0,0
217,253,50,0,50
218,257,7,0,7
219,257,23,0,23
22,244,0,0,0
22,27,0,0,0
22,87,0,0,0
220,245,31,0,31
220,341,0,0,0
220,342,13,0,13
221,262,4,0,4
221,263,11,0,11
222,293,23,0,23
222,343,94,0,94
223,225,2,0,2
223,43,16,0,16
224,97,17,0,17
224,99,17,0,17
226,23,0,0,0
226,54,0,0,0
226,6,0,0,0
226,82,0,0,0
227,228,0,0,0
227,337,24,0,24
227,7,30,0,30
228,337,19,0,19
228,7,0,0,0
229,276,9,0,9
229,277,21,0,21
23,29,0,0,0
