contig_u,contig_v,short_pair_count,long_read_count,total_support
1,115,0,0,0
1,83,27,0,27
10,109,0,0,0
10,81,39,1,40
100,54,35,0,35
100,64,3,0,3
100,87,5,0,5
100,89,2,0,2
101,105,0,0,0
101,35,0,0,0
102,36,0,0,0
102,52,0,0,0
102,68,0,0,0
102,74,0,0,0
103,48,29,0,29
103,49,54,0,54
103,69,7,0,7
103,70,18,0,18
104,15,24,0,24
105,108,0,0,0
105,37,23,0,23
105,38,0,0,0
106,60,0,0,0
106,73,0,0,0
106,79,0,0,0
106,88,0,0,0
107,22,10,0,10
107,41,14,0,14
107,8,12,0,12
107,98,0,0,0
108,37,0,0,0
108,38,3,0,3
108,42,3,0,3
108,60,1,0,1
108,73,1,0,1
109,2,0,0,0
109,26,0,0,0
109,57,0,0,0
11,115,0,0,0
11,19,0,0,0
11,51,135,3,138
110,12,0,0,0
110,17,0,0,0
110,2,0,0,0
110,29,19,0,19
110,39,77,0,77
110,6,40,0,40
110,9,0,0,0
111,71,3,0,3
111,76,5,0,5
112,71,5,0,5
112,76,5,0,5
113,63,17,0,17
113,67,15,0,15
114,81,0,0,0
114,92,0,0,0
115,117,0,0,0
115,23,0,0,0
115,51,0,0,0
115,94,0,0,0
116,81,0,0,0
116,92,1,0,1
117,16,33,0,33
117,19,27,0,27
117,51,105,0,105
117,94,7,0,7
12,39,132,14,146
12,58,60,0,60
13,57,102,0,102
13,58,101,0,101
14,4,0,0,0
14,44,56,0,56
14,83,33,0,33
15,26,0,0,0
16,19,0,0,0
16,39,68,0,68
17,2,0,1,1
17,27,0,0,0
17,39,251,10,261
17,9,0,0,0
18,8,0,6,6
18,82,30,0,30
18,94,41,0,41
2,39,114,0,114
2,9,0,0,0
20,28,0,0,0
20,39,112,5,117
21,3,0,0,0
21,74,38,0,38
21,79,0,0,0
21,88,14,0,14
22,82,13,0,13
23,29,0,0,0
23,4,0,0,0
23,80,78,1,79
24,75,0,0,0
24,94,17,0,17
25,58,49,0,49
25,80,41,0,41
27,44,68,0,68
28,39,281,14,295
29,4,0,0,0
29,80,93,3,96
3,32,102,3,105
3,79,41,0,41
3,88,0,0,0
31,71,62,0,62
31,86,48,0,48
32,7,82,0,82
34,45,92,0,92
34,71,37,0,37
35,99,59,0,59
36,68,0,0,0
36,75,0,0,0
37,38,0,0,0
37,45,78,0,78
38,74,34,0,34
39,9,133,10,143
4,44,87,0,87
4,80,67,1,68
40,77,45,0,45
40,78,50,0,50
40,84,39,0,39
40,85,51,0,51
41,8,0,0,0
41,89,10,0,10
42,66,61,0,61
43,86,43,0,43
43,90,40,0,40
44,69,53,0,53
44,70,123,0,123
45,76,157,0,157
46,63,542,0,542
47,83,70,0,70
47,86,43,0,43
48,54,62,0,62
49,54,115,0,115
5,66,55,1,56
5,90,23,0,23
50,59,736,75,811
50,93,429,9,438
51,65,622,4,626
52,66,61,0,61
53,65,527,0,527
55,95,12,0,12
55,97,22,0,22
56,95,23,0,23
56,97,18,0,18
58,6,82,0,82
59,62,145,2,147
59,67,183,2,185
59,91,116,2,118
61,74,40,0,40
61,97,27,0,27
62,63,109,0,109
62,91,20,1,21
64,89,1,0,1
64,99,22,0,22
66,72,28,0,28
67,91,0,0,0
68,97,27,0,27
7,92,18,0,18
72,88,9,0,9
77,95,10,0,10
78,95,14,0,14
79,88,0,0,0
8,82,32,0,32
80,82,46,0,46
81,92,15,0,15
84,90,8,0,8
85,90,16,0,16
87,96,3,0,3
89,96,19,0,19
96,99,27,0,27
98,99,0,0,0
