contig_u,contig_v,short_pair_count,long_read_count,total_support
64,74,0,0,0
64,91,1973,768,2741
65,68,0,0,0
65,86,0,0,0
67,82,0,0,0
67,97,31,0,31
68,73,0,0,0
68,86,0,8,8
7,92,32,0,32
70,94,50,0,50
71,89,84,0,84
72,89,27,0,27
74,91,35,6,41
78,83,49,11,60
8,82,0,0,0
8,91,46,0,46
85,9,56,0,56
92,94,30,0,30
97,98,16,0,16
