contig_u,contig_v,short_pair_count,long_read_count,total_support
1,135,9,0,9
1,141,14,0,14
10,292,0,0,0
10,307,2,0,2
100,165,23,0,23
100,224,14,0,14
100,56,0,0,0
101,183,37,0,37
101,288,12,0,12
102,145,19,0,19
102,191,13,0,13
102,2,0,0,0
102,20,0,0,0
102,3,0,0,0
102,38,0,0,0
102,71,0,0,0
102,97,0,0,0
103,195,15,0,15
103,292,0,0,0
104,112,0,0,0
104,116,0,0,0
104,121,0,0,0
104,136,0,0,0
104,152,0,0,0
104,162,0,0,0
104,173,0,0,0
104,178,0,0,0
104,194,0,0,0
104,214,26,0,26
104,241,17,0,17
104,303,0,0,0
104,319,0,0,0
104,43,0,0,0
104,50,0,0,0
104,61,0,0,0
105,139,23,0,23
105,183,25,0,25
106,197,17,0,17
106,281,14,0,14
107,187,24,0,24
107,215,23,0,23
108,129,8,0,8
108,139,18,0,18
109,307,7,0,7
11,119,18,0,18
11,140,33,0,33
11,192,0,0,0
110,121,0,0,0
110,127,0,0,0
110,138,0,0,0
110,148,0,0,0
110,161,18,0,18
110,166,0,0,0
110,173,0,0,0
110,177,0,0,0
110,308,0,0,0
110,50,0,0,0
110,91,0,0,0
111,150,0,0,0
111,160,38,0,38
111,202,0,0,0
111,209,36,0,36
112,116,0,0,0
112,121,0,0,0
112,136,0,0,0
112,152,0,0,0
112,162,0,0,0
112,173,0,0,0
112,178,0,0,0
112,194,0,0,0
112,241,17,0,17
112,284,7,0,7
112,303,0,0,0
112,319,0,0,0
112,43,0,0,0
112,50,0,0,0
112,61,0,0,0
113,189,11,0,11
113,214,20,0,20
114,128,0,0,0
114,137,13,0,13
114,147,55,0,55
114,202,30,0,30
114,39,0,0,0
114,40,0,0,0
114,65,0,0,0
114,81,0,0,0
114,83,0,0,0
114,94,0,0,0
115,139,41,0,41
116,121,0,0,0
116,136,0,0,0
116,152,0,0,0
116,162,0,0,0
116,173,0,0,0
116,178,0,0,0
116,194,0,0,0
116,241,70,0,70
116,303,0,0,0
116,319,0,0,0
116,43,0,0,0
116,50,0,0,0
116,61,0,0,0
117,139,20,0,20
117,140,48,0,48
117,31,0,0,0
117,32,0,0,0
118,153,0,0,0
118,185,0,0,0
118,275,0,0,0
118,30,0,0,0
118,31,0,0,0
118,33,0,0,0
118,6,0,0,0
118,62,0,0,0
118,64,0,0,0
119,126,11,0,11
119,192,59,0,59
119,295,17,0,17
119,325,0,0,0
12,145,25,0,25
12,212,23,0,23
120,144,0,0,0
120,149,0,0,0
120,159,0,0,0
120,171,129,0,129
120,175,0,0,0
120,176,0,0,0
120,320,0,0,0
120,54,0,0,0
120,80,0,0,0
121,127,0,0,0
121,136,0,0,0
121,138,0,0,0
121,148,0,0,0
121,152,0,0,0
121,162,0,0,0
121,166,0,0,0
121,173,0,0,0
121,177,0,0,0
121,178,0,0,0
121,194,0,0,0
121,241,55,0,55
121,303,0,0,0
121,308,0,0,0
121,319,0,0,0
121,43,0,0,0
121,50,0,0,0
121,61,0,0,0
121,91,0,0,0
122,135,17,0,17
122,250,0,0,0
124,133,0,0,0
124,143,0,0,0
124,151,0,0,0
124,184,0,0,0
124,190,101,0,101
124,235,0,0,0
124,301,73,0,73
124,38,0,0,0
124,41,0,0,0
124,48,0,0,0
124,60,0,0,0
124,80,0,0,0
124,90,0,0,0
124,92,0,0,0
125,161,160,0,160
125,216,145,0,145
126,135,18,0,18
127,138,0,0,0
127,148,0,0,0
127,166,0,0,0
127,173,0,0,0
127,177,0,0,0
127,308,0,0,0
