contig_u,contig_v,short_pair_count,long_read_count,total_support
1040,1260,5,0,5
1040,1261,10,0,10
1040,49,10,1,11
1040,534,6,0,6
1041,772,17,70,87
1041,984,49,18,67
1042,138,5,0,5
1042,356,8,0,8
1043,536,43,40,83
1044,1190,20,0,20
1044,692,10,21,31
1045,1406,1,0,1
1045,1498,4,0,4
1046,145,31,6,37
1046,579,14,0,14
1047,246,22,4,26
1047,496,16,0,16
1048,1051,6,0,6
1048,1081,5,0,5
1049,1051,13,0,13
1049,1081,7,0,7
105,1162,14,39,53
105,162,7,3,10
1050,1130,6,0,6
1050,1132,10,0,10
1050,397,29,9,38
1051,1118,17,0,17
1052,1142,8,0,8
1052,524,8,7,15
1053,1375,29,18,47
1053,849,26,55,81
1054,1078,18,0,18
1054,1079,9,0,9
1054,1383,4,0,4
1054,1385,4,0,4
1055,1114,33,0,33
1055,1238,6,0,6
1055,1239,8,0,8
1056,1057,0,0,0
1056,1075,9,0,9
1057,1075,11,0,11
1058,1433,17,0,17
1058,329,8,0,8
1058,507,23,7,30
1059,1615,7,0,7
1059,274,27,2,29
106,307,21,88,109
106,69,12,112,124
1060,1371,280,49,329
1061,1473,10,1,11
1061,1498,6,1,7
1062,340,21,30,51
1062,798,17,43,60
1063,1206,0,0,0
1063,129,0,0,0
1063,16,0,0,0
1063,460,0,0,0
1063,643,0,0,0
1063,785,0,0,0
1063,839,9,0,9
1064,1518,0,0,0
1064,1519,0,0,0
1064,446,41,5,46
1065,1296,8,0,8
1065,239,0,0,0
1065,678,0,0,0
1066,1179,12,0,12
1067,714,20,1,21
1067,985,13,0,13
1068,1182,33,0,33
1068,41,22,0,22
1068,913,17,0,17
107,198,38,69,107
107,218,11,10,21
1070,517,31,0,31
1070,962,30,7,37
1071,1426,1,0,1
1071,1428,3,0,3
1071,41,33,19,52
1072,585,22,19,41
1072,829,10,21,31
1073,1231,16,3,19
1073,293,30,20,50
1074,1364,1,0,1
1074,1365,5,0,5
1074,271,41,8,49
1075,408,47,6,53
1076,451,14,0,14
1076,867,11,0,11
1077,1195,12,0,12
1077,859,8,0,8
1078,481,12,0,12
1079,481,5,0,5
1080,1274,9,0,9
1080,1355,9,0,9
1080,1568,0,0,0
1080,347,8,0,8
1080,976,12,0,12
1081,372,1,0,1
1081,60,7,0,7
1082,1098,35,4,39
1082,1416,27,8,35
1083,1484,147,0,147
1083,1485,237,0,237
1083,1529,211,0,211
1083,856,1734,2,1736
1084,1296,8,1,9
1084,1569,11,0,11
1084,402,19,0,19
1084,478,10,0,10
1085,588,18,0,18
1085,990,18,1,19
1086,281,22,0,22
1086,321,33,36,69
1087,195,31,43,74
1087,588,46,33,79
1088,328,3,0,3
1088,775,19,0,19
1088,95,2,0,2
1089,1286,12,0,12
1089,1287,5,0,5
1089,244,16,3,19
109,439,30,46,76
1090,201,42,37,79
1090,899,27,12,39
1091,1254,3,0,3
1091,1271,10,0,10
1091,57,6,0,6
1091,671,8,0,8
1092,1609,5,0,5
1092,684,42,14,56
1093,349,25,17,42
1093,726,12,0,12
1094,1424,7,0,7
1094,1507,2,0,2
1094,1508,0,0,0
1095,1338,17,1,18
1095,457,12,7,19
1095,981,14,0,14
1096,1123,22,0,22
1096,1143,18,0,18
1097,611,32,4,36
1097,92,21,2,23
1098,1429,11,0,11
1098,1431,4,0,4
1099,1163,23,2,25
1099,348,21,1,22
11,1384,6,8,14
11,14,0,0,0
11,869,11,1,12
110,115,11,2,13
110,377,11,3,14
110,888,3,0,3
1100,1446,11,13,24
1100,325,23,22,45
1101,1560,3,0,3
1101,1561,1,0,1
1101,500,15,1,16
1102,1195,10,1,11
1102,2,5,0,5
1102,839,5,0,5
1103,1421,24,0,24
1103,854,26,0,26
1104,553,28,5,33
1104,62,9,1,10
1105,1192,14,0,14
1105,499,19,0,19
1106,672,23,27,50
1106,858,22,62,84
1107,1517,0,0,0
1107,1521,0,0,0
1107,822,23,26,49
1108,1159,10,0,10
1108,1443,7,0,7
1109,1159,14,0,14
1109,1443,6,0,6
111,1298,0,0,0
111,1300,4,0,4
111,1593,23,0,23
1110,1250,30,3,33
1111,1339,15,0,15
1111,1343,5,0,5
1111,552,41,0,41
1112,1329,24,1,25
1112,894,7,0,7
1112,895,4,0,4
1113,1546,0,0,0
1113,867,2,0,2
1113,94,0,0,0
1114,174,3,0,3
1115,1123,8,0,8
1115,615,13,0,13
1116,1141,10,0,10
1116,1569,9,0,9
1116,209,13,0,13
1116,461,7,0,7
1117,30,9,40,49
1118,1439,1,0,1
1118,1440,1,0,1
1119,21,8,0,8
1119,501,24,2,26
1119,662,13,0,13
112,1419,3,0,3
112,1420,6,0,6
112,495,36,49,85
1120,1204,24,0,24
1120,518,33,13,46
1121,746,7,0,7
1121,829,21,1,22
1122,687,21,13,34
1122,905,40,6,46
1123,70,4,0,4
1124,12,13,0,13
1124,141,0,0,0
1124,671,3,0,3
1124,715,2,0,2
1125,182,20,0,20
1125,213,21,4,25
1126,35,27,37,64
1126,723,32,54,86
1127,1260,7,0,7
1127,1261,4,0,4
1128,187,27,51,78
1128,269,25,40,65
1129,1252,15,28,43
1129,843,25,20,45
113,29,14,79,93
113,466,17,2,19
1130,821,3,0,3
1131,780,26,6,32
1131,885,22,0,22
1132,821,5,0,5
1133,522,26,14,40
1134,1539,1,0,1
1134,1542,0,0,0
1134,960,6,0,6
1135,322,14,0,14
1136,168,21,21,42
1136,732,15,35,50
1137,552,16,1,17
1137,786,23,5,28
1138,1200,3,0,3
1138,1201,4,0,4
1138,986,7,0,7
1138,987,9,0,9
1139,834,28,19,47
1139,868,40,15,55
114,1350,12,0,12
114,1353,7,0,7
114,841,34,77,111
1140,230,40,12,52
1140,890,15,54,69
1141,453,22,1,23
1142,972,33,4,37
1143,1513,8,0,8
1143,37,8,0,8
1144,117,8,0,8
1144,452,6,0,6
1145,1305,6,0,6
1145,1307,15,0,15
1145,1319,1,0,1
1145,1320,5,0,5
1146,117,2,0,2
1146,452,12,0,12
1147,758,23,7,30
1147,760,18,0,18
1148,1265,0,0,0
1148,1609,3,0,3
1148,75,7,1,8
1149,845,19,16,35
1149,994,29,8,37
115,52,9,2,11
1150,598,5,0,5
1150,995,6,0,6
1151,598,6,0,6
1151,995,13,0,13
1152,1580,25,0,25
1153,924,15,0,15
1153,925,5,0,5
1153,951,5,0,5
1153,952,10,0,10
1154,1290,11,0,11
1154,1291,16,0,16
1154,476,48,13,61
1155,1181,6,0,6
1155,1613,3,0,3
1156,1181,13,0,13
1156,1613,6,0,6
1157,747,22,4,26
1158,1614,14,0,14
1159,1193,14,0,14
1159,1194,4,0,4
116,125,20,75,95
116,659,13,3,16
1160,1455,18,6,24
1160,326,39,24,63
1161,1456,24,12,36
1162,120,23,50,73
1163,993,27,12,39
1164,1321,0,0,0
1164,1354,2,2,4
1164,1528,6,0,6
1165,352,11,30,41
1165,982,29,6,35
1166,702,25,2,27
1166,857,16,0,16
1167,1413,4,0,4
1167,1414,3,0,3
1167,966,15,0,15
1168,194,6,0,6
1169,1404,24,3,27
1169,1569,5,0,5
117,897,40,20,60
1170,1616,8,0,8
1170,866,0,0,0
1171,735,4,0,4
1171,99,8,0,8
1172,1195,245,1,246
1172,1567,3,1,4
1172,1589,6,0,6
1172,294,17,2,19
1173,1177,0,0,0
1173,1189,7,0,7
1173,1285,0,0,0
1173,1314,2,0,2
1173,636,2,0,2
1174,784,4,0,4
1174,90,2,1,3
1175,784,2,0,2
1175,90,2,0,2
1176,541,24,24,48
1176,766,26,31,57
1177,1285,0,0,0
1177,1314,11,1,12
1177,248,10,0,10
1178,1237,38,0,38
1178,1396,10,5,15
1179,1450,4,0,4
1179,365,18,0,18
118,1567,1,0,1
118,823,10,0,10
118,824,14,2,16
1180,122,18,26,44
1180,1395,17,19,36
1181,1380,10,2,12
1182,463,23,0,23
1182,682,41,2,43
1183,1348,5,0,5
1183,1544,3,0,3
1184,1348,12,0,12
1184,1544,2,0,2
1185,1288,3,0,3
1185,1289,11,0,11
1185,896,22,0,22
1186,1502,6,0,6
1186,326,35,7,42
1187,1302,7,0,7
1187,1550,0,0,0
1188,1302,6,0,6
1188,1550,5,0,5
1189,20,6,0,6
119,257,44,76,120
119,965,27,16,43
1190,1447,5,0,5
1191,1509,8,1,9
1191,795,43,12,55
1192,1329,24,0,24
1192,681,1,0,1
1193,227,4,1,5
1194,227,3,0,3
1195,14,58,3,61
1195,1450,4,0,4
1195,209,15,1,16
1195,239,8,0,8
1195,294,6,0,6
1195,347,12,0,12
1195,369,7,2,9
1195,460,14,0,14
1195,470,17,0,17
1195,789,18,0,18
1195,810,9,0,9
1196,1203,7,0,7
1196,1366,7,0,7
1196,1367,2,0,2
1197,1248,30,1,31
1197,384,11,0,11
1198,270,18,5,23
1198,457,20,19,39
1199,597,17,0,17
1199,73,24,3,27
12,1214,6,0,6
120,13,12,73,85
1200,1201,0,0,0
1200,387,0,1,1
1200,540,6,0,6
1201,387,5,0,5
1201,540,0,0,0
1202,431,26,0,26
1202,600,22,0,22
1203,621,22,0,22
1204,463,39,3,42
1205,631,19,7,26
1206,129,0,0,0
1206,1379,30,0,30
1206,1592,78,6,84
1206,16,0,0,0
1206,460,0,0,0
1206,643,0,0,0
1206,785,0,0,0
1207,1273,27,33,60
1208,373,24,4,28
1208,803,19,0,19
1209,1362,36,0,36
1209,1570,5,0,5
1209,645,67,11,78
1209,889,21,0,21
121,1246,23,2,25
121,273,20,47,67
1210,318,15,0,15
1210,9,20,33,53
1211,1439,1,0,1
1211,1440,0,0,0
1211,149,13,0,13
1211,497,6,0,6
1212,623,7,0,7
1212,936,16,0,16
1213,623,6,0,6
1213,936,5,0,5
1215,691,37,2,39
1215,696,26,0,26
1216,459,11,1,12
1216,892,8,3,11
1217,1514,7,1,8
1217,641,29,0,29
1218,1406,6,0,6
1218,1594,10,0,10
1219,1406,0,0,0
1219,1594,5,0,5
122,1463,5,0,5
122,1464,5,0,5
1220,1517,0,0,0
1220,1521,0,0,0
1220,515,36,3,39
1221,1308,11,3,14
1221,327,12,20,32
1222,1264,14,0,14
1222,590,50,10,60
1223,169,1,0,1
1223,240,1,0,1
1224,1379,5,0,5
1224,189,0,0,0
1224,199,4,0,4
1225,550,7,0,7
1225,791,20,3,23
1226,173,12,0,12
1226,579,23,0,23
1227,1492,17,2,19
1227,33,8,0,8
1228,1496,17,0,17
1228,1543,4,0,4
1228,537,16,0,16
1229,393,27,12,39
1229,596,23,39,62
123,557,12,2,14
123,577,10,2,12
1230,1310,49,6,55
1230,1330,3,0,3
1230,1331,11,0,11
1231,1588,5,0,5
1231,1590,11,0,11
1232,524,30,17,47
1232,907,31,5,36
1235,245,28,12,40
1235,527,36,18,54
1236,619,28,2,30
1236,890,23,3,26
1237,1255,13,0,13
1238,975,4,0,4
1239,975,13,0,13
124,175,10,1,11
1240,303,16,1,17
1240,838,13,0,13
1241,1493,13,0,13
1241,199,0,0,0
1242,930,3,7,10
1243,879,26,12,38
1243,913,24,9,33
1244,255,26,4,30
1244,330,16,0,16
1245,575,37,18,55
1245,771,25,18,43
1246,136,19,1,20
1247,1313,1,0,1
1247,1315,4,0,4
1248,1386,10,0,10
1249,42,14,28,42
1249,91,25,24,49
125,150,10,4,14
1250,1533,4,0,4
1251,1472,0,0,0
1251,1567,1,0,1
1252,412,33,2,35
1253,1275,9,2,11
1253,1373,7,0,7
1253,71,6,0,6
1254,1491,7,0,7
1255,68,17,0,17
1256,336,15,0,15
1256,704,19,0,19
1257,777,4,0,4
1258,777,2,0,2
1259,1276,6,0,6
1259,493,9,0,9
1259,607,30,0,30
126,185,9,1,10
126,559,25,65,90
1262,408,19,20,39
1262,500,15,11,26
1263,3,12,1,13
1263,311,19,5,24
1264,1310,32,7,39
1264,736,11,0,11
1265,1609,6,0,6
1265,684,9,0,9
1266,1319,1,0,1
1266,1320,9,0,9
1267,642,23,8,31
1267,870,29,9,38
1268,1457,22,1,23
1268,724,6,1,7
1268,920,6,1,7
1269,504,13,0,13
1269,627,22,0,22
1270,213,17,2,19
1270,481,14,0,14
1271,1491,4,0,4
1272,305,29,1,30
1272,390,15,0,15
1273,828,22,6,28
1274,1568,2,0,2
1275,1296,9,0,9
1275,1493,5,0,5
1276,493,8,0,8
1277,406,29,1,30
1277,741,10,0,10
1278,1598,1,0,1
1278,1599,1,0,1
1278,691,27,2,29
1279,712,21,0,21
1279,828,18,0,18
128,346,28,118,146
128,965,17,1,18
1280,419,9,0,9
1280,565,20,1,21
1281,1407,2,0,2
1281,781,9,0,9
1282,1407,9,0,9
1282,781,34,0,34
1283,1321,3,1,4
1283,1354,7,0,7
1284,1336,13,0,13
1284,34,8,0,8
1285,1314,13,0,13
1285,663,11,0,11
1286,415,3,0,3
1287,415,1,0,1
1288,781,3,0,3
1289,781,9,0,9
129,16,0,0,0
129,460,0,0,0
129,643,0,0,0
129,785,0,0,0
1290,1490,3,0,3
1291,1490,3,0,3
1292,15,14,11,25
1292,368,29,18,47
1293,1533,16,1,17
1294,464,1,0,1
1294,558,3,0,3
1295,464,3,0,3
1295,558,3,0,3
1296,361,7,0,7
1296,395,15,0,15
1296,543,3,0,3
1296,866,9,1,10
1297,1527,3,0,3
1297,194,0,0,0
1299,1527,7,0,7
1299,194,12,1,13
13,325,13,81,94
1301,1553,0,0,0
1301,174,6,0,6
1301,259,5,0,5
1302,1595,1,0,1
1302,1596,2,0,2
1303,1345,6,0,6
1303,1346,5,0,5
1303,1585,0,0,0
1303,1591,4,0,4
1304,1615,3,0,3
1304,526,7,0,7
1305,1307,0,0,0
1306,1615,1,0,1
1306,526,19,0,19
1308,1486,1,0,1
1308,231,7,0,7
1309,1393,5,0,5
1309,1394,1,0,1
1309,734,21,0,21
131,321,1,0,1
131,827,7,0,7
1311,1478,16,4,20
1311,777,24,3,27
1312,1499,16,0,16
1312,923,21,25,46
1313,418,1,0,1
1314,1469,0,0,0
1314,176,15,0,15
1315,418,7,0,7
1316,348,2,0,2
1316,795,9,0,9
1317,348,9,0,9
1317,795,11,0,11
1318,627,15,0,15
1318,787,11,0,11
132,44,14,1,15
132,887,11,2,13
1321,1354,4,0,4
1322,1489,11,3,14
1322,999,16,7,23
1323,1396,3,0,3
1323,1471,0,0,0
1324,1396,8,0,8
1324,1471,1,0,1
1325,860,13,0,13
1325,959,21,2,23
1326,1328,0,0,0
1326,486,20,0,20
1327,1465,28,1,29
1327,654,11,0,11
1328,486,5,0,5
133,342,4,0,4
133,391,13,62,75
133,751,39,56,95
1330,1351,2,0,2
1331,1351,19,0,19
1332,1347,6,0,6
1332,1494,5,0,5
1333,1347,2,0,2
1333,1494,3,0,3
1334,1352,0,0,0
1334,1622,202,0,202
1334,695,0,0,0
1335,337,11,0,11
1335,413,20,0,20
1336,1354,10,0,10
1336,47,2,0,2
1337,901,27,0,27
1338,457,9,3,12
1339,930,1,0,1
134,417,15,2,17
1340,1466,1,0,1
1340,1467,0,0,0
1341,598,7,0,7
1341,658,13,0,13
1342,598,6,0,6
1342,658,1,0,1
1343,930,1,0,1
1344,1466,2,0,2
1344,1467,0,0,0
1345,431,7,0,7
1346,431,2,0,2
1347,476,19,2,21
1348,790,34,0,34
1349,1547,3,0,3
1349,1548,0,0,0
1349,814,23,1,24
135,501,22,65,87
135,900,26,77,103
1350,616,12,0,12
1351,323,7,0,7
1351,658,5,0,5
1352,1622,273,0,273
1352,695,0,0,0
1353,616,4,0,4
1355,1589,4,0,4
1356,1573,0,0,0
1356,727,7,0,7
1357,1573,4,0,4
1357,727,9,0,9
1358,45,0,0,0
1358,54,4,0,4
1359,1516,10,0,10
1359,245,25,3,28
136,246,17,90,107
1360,871,16,5,21
1360,910,25,0,25
1361,45,3,0,3
1361,54,11,0,11
1362,668,11,0,11
1362,764,9,0,9
1363,621,17,1,18
1364,228,2,0,2
1365,228,10,0,10
1366,874,4,0,4
1367,874,6,0,6
1368,438,1,0,1
1368,809,6,0,6
1369,438,3,0,3
1369,809,10,0,10
137,45,25,1,26
137,6,16,108,124
1370,549,38,22,60
1370,865,19,12,31
1372,164,12,0,12
1372,827,9,0,9
1373,176,9,0,9
1373,510,6,0,6
1373,699,5,0,5
1373,71,12,0,12
1374,1470,13,1,14
1374,1569,3,0,3
1375,833,20,4,24
1376,1429,2,0,2
1376,1431,3,0,3
1376,1574,0,0,0
1376,1576,0,0,0
1377,743,4,0,4
1378,743,4,0,4
1379,1472,1,0,1
1379,189,9,2,11
138,740,17,68,85
1380,1471,6,0,6
1381,1490,0,0,0
1382,1490,1,0,1
1383,521,1,0,1
1384,14,34,30,64
1384,1592,37,5,42
1384,57,2,5,7
1384,832,4,0,4
1385,521,7,0,7
1386,1497,0,0,0
1387,608,18,5,23
1387,876,15,6,21
1388,923,16,6,22
1388,961,19,8,27
1389,378,4,0,4
1389,736,4,0,4
1390,378,5,0,5
1390,736,3,0,3
1391,341,23,5,28
1391,420,21,8,29
1392,193,21,0,21
1392,773,24,1,25
1393,964,0,0,0
1394,964,2,0,2
1395,249,17,7,24
1397,1477,21,0,21
1398,272,1,0,1
1398,941,4,0,4
1399,304,0,0,0
1399,945,10,1,11
140,699,5,0,5
1400,272,0,0,0
1400,941,6,0,6
1401,227,7,0,7
1401,509,16,0,16
1402,868,9,0,9
1402,995,9,0,9
1403,868,5,0,5
1403,995,4,0,4
1404,1415,4,0,4
1404,163,8,0,8
1405,145,14,0,14
1405,315,14,0,14
1408,638,6,0,6
1408,931,4,0,4
1409,548,33,1,34
1409,814,11,0,11
1410,677,1,0,1
1410,984,4,0,4
1411,677,4,0,4
1411,984,1,0,1
1412,1482,3,0,3
1412,1483,6,0,6
1412,1550,4,0,4
1413,260,4,0,4
1414,260,12,0,12
1415,599,0,0,0
1415,955,0,0,0
1416,999,38,7,45
1417,1499,0,0,0
1417,157,10,4,14
1417,34,0,0,0
1417,859,13,6,19
1417,93,0,0,0
1418,352,12,0,12
1418,632,8,0,8
1419,316,4,0,4
142,255,26,121,147
1420,316,8,0,8
1421,527,20,0,20
1422,83,2,0,2
1423,83,11,0,11
1424,526,3,0,3
1425,909,1,0,1
1425,956,1,0,1
1426,978,2,0,2
1427,16,5,0,5
1427,38,6,0,6
1427,752,15,2,17
1428,978,2,0,2
143,159,6,0,6
143,161,26,95,121
1430,909,1,0,1
1430,956,0,0,0
1432,1465,5,0,5
1432,1482,3,0,3
1432,1483,3,0,3
1433,769,23,1,24
1434,586,14,0,14
1434,934,19,1,20
1435,584,0,0,0
1436,584,0,0,0
1437,644,0,0,0
1437,973,0,0,0
1438,644,7,0,7
1438,973,9,0,9
144,183,37,137,174
144,529,15,4,19
1441,234,24,6,30
1441,55,15,5,20
1442,151,2,0,2
1442,554,8,0,8
1443,146,0,0,0
1443,742,5,0,5
1444,564,23,4,27
1444,707,28,9,37
1445,1489,7,0,7
1445,1500,0,0,0
1445,1501,2,0,2
1446,267,17,4,21
1447,296,4,0,4
1447,479,10,0,10
1447,819,7,0,7
1448,487,9,0,9
1448,855,3,0,3
1449,65,0,0,0
1449,928,0,0,0
1451,487,12,0,12
1451,855,4,0,4
1452,65,0,0,0
1452,928,0,0,0
1453,1623,0,0,0
1453,253,0,0,0
1453,344,12,0,12
1453,396,15,0,15
1454,436,25,0,25
1454,884,15,0,15
1455,630,34,0,34
1456,593,23,1,24
1457,1595,0,0,0
1457,1596,0,0,0
1458,484,2,0,2
1458,683,3,0,3
1459,1524,3,0,3
1459,530,2,0,2
146,874,5,0,5
1460,484,7,0,7
1460,683,1,0,1
1461,578,26,0,26
1461,615,25,0,25
1462,1524,3,0,3
1462,530,2,0,2
1463,76,6,0,6
1464,76,8,0,8
1466,456,14,0,14
1467,397,15,0,15
1468,343,12,0,12
1468,903,25,0,25
1469,1510,0,0,0
147,601,21,82,103
147,76,13,5,18
1472,299,0,0,0
1474,731,14,0,14
1474,96,9,0,9
1475,446,16,2,18
1475,799,31,2,33
1479,1497,4,0,4
1479,956,14,0,14
148,1605,0,0,0
148,1606,2,0,2
148,220,45,59,104
1480,243,18,8,26
1480,745,13,5,18
1481,1620,9,1,10
1484,1530,73,0,73
1485,1530,104,0,104
1486,254,5,0,5
1487,244,1,0,1
1487,739,0,0,0
1488,244,0,0,0
1488,739,0,0,0
149,623,5,1,6
1491,229,15,0,15
1492,732,13,3,16
1494,451,15,1,16
1495,490,15,0,15
1495,711,30,3,33
1496,1612,23,1,24
1497,433,19,0,19
1499,157,4,0,4
1499,93,7,0,7
15,254,11,4,15
150,250,25,78,103
1500,807,5,0,5
1501,807,4,0,4
1502,898,20,0,20
1503,1504,0,0,0
1503,679,1,0,1
1504,679,3,0,3
1505,862,0,0,0
1505,994,0,0,0
1506,862,0,0,0
1506,994,1,0,1
1507,990,0,0,0
1508,990,1,0,1
1509,1554,0,0,0
1509,1557,1,0,1
151,349,32,88,120
151,983,5,0,5
1510,1567,5,0,5
1511,660,17,3,20
1511,963,16,7,23
1512,172,8,0,8
1512,207,9,0,9
1512,371,12,0,12
1514,932,19,1,20
1515,753,7,2,9
1515,796,18,4,22
1516,561,8,0,8
1518,573,0,0,0
1519,573,1,0,1
152,398,20,97,117
152,587,25,68,93
1520,266,2,0,2
1520,982,2,0,2
1522,266,3,0,3
1522,982,2,0,2
1523,1622,188,0,188
1523,618,300,0,300
1523,856,366,0,366
1524,847,3,0,3
1525,1589,6,0,6
1525,643,7,0,7
1525,906,4,0,4
1526,1613,1,0,1
1526,219,8,0,8
1526,342,1,0,1
1527,653,8,0,8
1528,1611,5,0,5
1529,1597,17,0,17
153,283,15,112,127
153,338,19,82,101
1530,946,0,0,0
1531,596,18,0,18
1531,972,7,0,7
1532,790,7,0,7
1532,974,15,0,15
1534,234,0,0,0
1534,842,0,0,0
1535,234,0,0,0
1535,842,0,0,0
1536,192,2,0,2
1536,366,0,0,0
1537,192,0,0,0
1537,366,0,0,0
1538,237,0,0,0
1538,665,0,0,0
1539,490,0,0,0
154,312,18,87,105
154,922,29,53,82
1540,237,0,0,0
1540,665,1,0,1
1541,1580,13,0,13
1542,490,0,0,0
1543,1617,0,0,0
1543,484,3,0,3
1545,164,2,0,2
1545,827,1,0,1
1546,265,0,0,0
1546,94,2,2,4
1547,620,3,0,3
1548,620,3,0,3
1549,214,17,1,18
1549,403,19,3,22
1551,809,12,0,12
1551,849,23,0,23
1552,399,0,0,0
1552,410,4,0,4
1553,1567,0,0,0
1554,679,1,0,1
1555,686,1,0,1
1555,902,5,0,5
1556,686,4,0,4
1556,902,4,0,4
1557,679,0,0,0
1558,778,0,0,0
1558,966,0,0,0
1559,269,0,0,0
1560,921,1,0,1
1561,921,3,0,3
1562,158,13,0,13
1562,544,7,0,7
1563,269,0,0,0
1564,778,0,0,0
1564,966,0,0,0
1565,295,2,0,2
1565,471,0,0,0
1566,295,1,0,1
1566,471,0,0,0
1567,163,2,0,2
1567,591,1,0,1
1567,801,0,0,0
1568,1616,0,0,0
157,570,23,66,89
157,93,0,0,0
1571,1593,0,0,0
1571,980,1,0,1
1572,1593,0,0,0
1572,980,6,0,6
1573,195,19,1,20
1574,667,0,0,0
1575,251,11,1,12
1575,998,12,0,12
1576,667,0,0,0
1577,230,0,0,0
1577,589,1,0,1
1578,230,3,0,3
1578,589,3,0,3
1579,533,9,1,10
1579,830,24,0,24
158,314,13,1,14
1581,204,5,0,5
1581,483,10,0,10
1582,324,0,0,0
1582,606,3,0,3
1583,324,0,0,0
1583,606,2,0,2
1584,309,19,0,19
1584,969,13,2,15
1585,276,0,0,0
1586,458,15,0,15
1586,872,9,0,9
1589,369,4,0,4
159,801,2,0,2
1591,276,1,0,1
1594,462,5,0,5
1597,618,137,0,137
1597,695,253,0,253
1597,946,348,0,348
1598,208,4,0,4
1599,208,0,0,0
16,460,0,1,1
16,643,0,0,0
16,785,3,3,6
160,264,26,74,100
160,356,27,66,93
1600,448,1,0,1
1600,655,1,0,1
1601,280,7,0,7
1601,470,2,0,2
1601,744,9,0,9
1601,992,3,0,3
1602,448,0,0,0
1602,655,0,0,0
1603,197,2,0,2
1603,519,0,0,0
1604,197,4,0,4
1604,519,3,0,3
1605,459,0,0,0
1606,459,2,0,2
1607,80,0,0,0
1607,864,1,0,1
1608,735,0,0,0
1608,776,0,0,0
1609,50,3,0,3
1609,908,0,0,0
161,19,0,3,3
161,859,7,1,8
1610,80,0,0,0
1610,864,2,0,2
1614,998,14,0,14
1616,229,4,0,4
1616,976,2,0,2
1617,484,5,0,5
1618,735,0,0,0
1618,776,0,0,0
1619,665,2,0,2
1619,865,0,0,0
162,508,18,47,65
1620,852,153,3,156
1621,665,1,0,1
1621,865,0,0,0
1623,253,3,0,3
164,414,47,66,113
165,804,27,40,67
166,202,23,121,144
17,248,5,0,5
170,587,31,66,97
171,447,12,2,14
171,730,34,79,113
171,79,11,0,11
172,912,23,18,41
173,647,17,83,100
175,319,29,5,34
177,452,12,1,13
177,950,39,15,54
178,54,23,102,125
178,94,26,81,107
179,77,6,4,10
179,90,14,69,83
18,259,4,0,4
18,402,14,10,24
18,859,3,0,3
180,188,15,3,18
180,917,9,0,9
180,918,1,0,1
181,60,26,115,141
181,690,3,0,3
181,9,3,2,5
182,614,22,75,97
184,656,20,35,55
184,912,26,1,27
185,69,11,3,14
186,24,23,120,143
186,63,32,113,145
187,726,34,40,74
188,310,29,106,135
189,31,40,61,101
19,710,35,64,99
190,669,28,82,110
190,815,17,0,17
191,550,19,62,81
191,75,16,7,23
