contig_u,contig_v,short_pair_count,long_read_count,total_support
1,110,0,0,0
1,168,7,0,7
1,203,6,0,6
1,205,0,0,0
1,206,0,0,0
1,88,0,0,0
10,119,28,0,28
10,12,0,0,0
10,181,23,0,23
10,56,0,0,0
10,90,0,0,0
100,223,236,0,236
101,108,0,0,0
101,115,0,0,0
101,123,0,0,0
101,133,23,0,23
101,148,0,0,0
101,186,14,0,14
101,60,0,0,0
101,67,0,0,0
101,7,0,0,0
101,84,0,0,0
101,94,0,0,0
102,127,24,0,24
102,46,0,0,0
103,112,0,0,0
103,180,60,0,60
104,147,23,0,23
104,166,0,0,0
104,208,0,0,0
104,210,7,0,7
105,128,36,0,36
105,13,51,0,51
105,15,40,0,40
105,152,103,0,103
105,192,8,0,8
105,232,0,0,0
105,233,0,0,0
106,125,40,0,40
106,127,18,0,18
107,119,110,0,110
107,55,74,0,74
107,65,46,0,46
108,115,0,0,0
108,123,0,0,0
108,133,0,0,0
108,148,0,0,0
108,224,20,0,20
108,60,0,0,0
108,67,0,0,0
108,7,0,0,0
108,84,0,0,0
108,94,0,0,0
109,2,56,0,56
109,39,34,0,34
109,51,51,0,51
109,95,38,0,38
11,125,27,0,27
11,146,0,0,0
11,21,0,0,0
11,224,4,0,4
11,53,0,0,0
110,168,37,0,37
110,33,0,0,0
110,47,0,0,0
110,88,0,0,0
111,168,31,0,31
111,185,0,0,0
111,195,21,0,21
112,120,0,0,0
112,13,0,0,0
112,142,0,0,0
112,173,0,0,0
112,180,140,0,140
112,67,0,0,0
112,77,0,0,0
113,125,35,0,35
113,2,0,0,0
114,119,32,0,32
114,137,0,0,0
114,164,0,0,0
114,5,0,0,0
114,58,0,0,0
114,65,0,0,0
114,70,0,0,0
114,87,0,0,0
114,89,0,0,0
114,9,0,0,0
114,96,0,0,0
115,123,0,0,0
115,133,0,0,0
115,134,194,0,194
115,148,0,0,0
115,60,0,0,0
115,67,0,0,0
115,7,0,0,0
115,84,0,0,0
115,94,0,0,0
116,125,31,0,31
116,135,34,0,34
116,41,0,0,0
117,121,60,0,60
117,138,34,0,34
118,130,45,0,45
118,17,34,0,34
118,29,30,0,30
118,86,42,0,42
119,139,26,0,26
119,167,53,0,53
119,18,52,0,52
119,190,21,0,21
119,191,17,0,17
119,23,39,0,39
119,43,28,0,28
119,71,33,0,33
119,99,56,0,56
12,124,0,0,0
12,16,0,0,0
12,181,27,0,27
12,182,18,0,18
12,23,0,0,0
12,26,0,0,0
12,27,0,0,0
12,38,0,0,0
12,45,0,0,0
12,56,0,0,0
12,57,0,0,0
12,90,0,0,0
12,92,0,0,0
120,13,0,0,0
120,135,87,0,87
120,142,0,0,0
120,173,0,0,0
120,180,80,0,80
120,67,0,0,0
120,77,0,0,0
121,19,21,0,21
121,24,23,0,23
121,30,42,0,42
121,31,35,0,35
121,33,13,0,13
122,126,58,0,58
123,131,20,0,20
123,133,0,0,0
123,148,0,0,0
123,60,0,0,0
123,67,0,0,0
123,7,0,0,0
123,84,0,0,0
123,94,0,0,0
124,16,0,0,0
124,182,33,0,33
124,226,6,0,6
124,23,0,0,0
124,26,0,0,0
124,27,0,0,0
124,38,0,0,0
124,45,0,0,0
124,57,0,0,0
124,92,0,0,0
125,15,45,0,45
125,161,35,0,35
125,167,29,0,29
125,3,34,0,34
125,36,34,0,34
125,39,22,0,22
125,50,32,0,32
125,62,33,0,33
125,66,18,0,18
125,68,30,0,30
126,128,18,0,18
126,149,19,0,19
126,153,24,0,24
126,164,36,0,36
126,20,38,0,38
126,25,36,0,36
126,38,25,0,25
126,44,11,0,11
126,47,36,0,36
126,54,36,0,36
126,57,43,0,43
126,64,51,0,51
126,74,43,0,43
126,75,25,0,25
126,82,31,0,31
127,154,18,0,18
127,70,23,0,23
128,192,0,0,0
129,184,179,0,179
129,212,105,0,105
129,234,4,0,4
13,142,0,0,0
13,15,0,0,0
13,173,0,0,0
13,180,16,0,16
13,67,0,0,0
13,77,0,0,0
130,156,0,0,0
130,224,6,0,6
130,78,0,0,0
131,201,3,0,3
131,217,6,0,6
131,228,88,0,88
131,35,26,0,26
131,49,15,0,15
131,78,34,0,34
132,169,66,0,66
132,193,0,0,0
132,208,16,0,16
132,97,0,0,0
133,148,0,0,0
133,158,6,0,6
133,159,61,0,61
133,60,0,0,0
133,67,0,0,0
133,7,0,0,0
133,84,0,0,0
133,94,0,0,0
134,192,58,0,58
134,195,304,0,304
134,30,25,0,25
134,72,33,0,33
134,79,57,0,57
134,83,44,0,44
135,154,33,0,33
135,16,52,0,52
135,182,723,0,723
135,19,31,0,31
135,3,39,0,39
135,32,49,0,49
135,37,34,0,34
135,41,32,0,32
135,42,42,0,42
135,45,39,0,39
135,52,66,0,66
135,54,58,0,58
135,61,54,0,54
135,74,40,0,40
135,76,30,0,30
135,80,38,0,38
135,87,32,0,32
136,14,40,0,40
136,182,215,0,215
136,20,25,0,25
136,29,0,0,0
136,43,0,0,0
136,59,42,0,42
136,62,57,0,57
136,93,45,0,45
137,146,0,0,0
137,148,0,0,0
137,161,0,0,0
137,162,0,0,0
137,164,0,0,0
137,171,0,0,0
137,193,11,0,11
137,5,0,0,0
137,53,0,0,0
137,58,0,0,0
137,65,0,0,0
137,70,0,0,0
137,85,0,0,0
137,87,0,0,0
137,89,0,0,0
137,9,0,0,0
137,96,0,0,0
138,18,63,0,63
138,69,28,0,28
138,80,30,0,30
139,17,0,0,0
139,182,15,0,15
139,35,0,0,0
139,36,0,0,0
139,41,0,0,0
139,61,0,0,0
139,8,0,0,0
14,140,0,0,0
14,168,29,0,29
14,20,0,0,0
