contig_u,contig_v,short_pair_count,long_read_count,total_support
1,134,22,0,22
1,272,0,0,0
10,129,17,0,17
10,320,5,0,5
100,14,30,0,30
100,182,50,0,50
100,269,32,0,32
100,275,14,0,14
100,311,12,0,12
100,43,27,0,27
100,9,28,0,28
102,176,0,0,0
102,184,0,0,0
102,195,0,0,0
102,299,0,0,0
102,331,0,0,0
102,58,0,0,0
102,78,0,0,0
102,79,0,0,0
102,90,0,0,0
102,92,0,0,0
102,95,0,0,0
102,99,0,0,0
103,232,20,0,20
103,259,22,0,22
103,308,3,0,3
105,164,25,0,25
105,206,16,0,16
106,112,0,0,0
106,122,0,0,0
106,171,0,0,0
106,181,0,0,0
106,245,0,0,0
106,330,68,0,68
106,360,0,0,0
106,38,0,0,0
106,43,0,0,0
106,74,0,0,0
107,123,172,0,172
107,229,167,0,167
108,264,28,0,28
108,265,13,0,13
109,158,41,0,41
109,163,16,0,16
109,82,0,0,0
11,134,23,0,23
11,14,0,0,0
11,15,0,0,0
11,342,2,0,2
11,49,0,0,0
11,92,0,0,0
11,93,0,0,0
110,164,44,0,44
110,212,0,0,0
110,33,0,0,0
110,335,0,0,0
110,347,0,0,0
110,42,0,0,0
110,55,0,0,0
110,78,0,0,0
111,12,0,0,0
111,123,185,0,185
111,127,0,0,0
111,153,0,0,0
111,216,78,0,78
111,39,0,0,0
111,53,0,0,0
112,122,0,0,0
112,171,0,0,0
112,181,0,0,0
112,217,19,0,19
112,245,0,0,0
112,360,0,0,0
112,38,0,0,0
112,43,0,0,0
112,74,0,0,0
113,162,10,0,10
113,209,28,0,28
114,174,0,0,0
114,75,0,0,0
115,123,16,0,16
115,134,30,0,30
116,134,34,0,34
116,342,6,0,6
117,123,22,0,22
117,326,5,0,5
117,95,0,0,0
118,129,21,0,21
118,16,0,0,0
118,260,16,0,16
118,31,0,0,0
118,33,0,0,0
118,38,0,0,0
118,59,0,0,0
119,163,13,0,13
119,348,5,0,5
12,127,0,0,0
12,129,14,0,14
12,153,0,0,0
12,216,9,0,9
12,39,0,0,0
12,53,0,0,0
120,133,8,0,8
120,244,20,0,20
122,133,19,0,19
122,171,0,0,0
122,181,0,0,0
122,245,0,0,0
122,360,0,0,0
122,38,0,0,0
122,43,0,0,0
122,74,0,0,0
123,215,260,0,260
123,22,24,0,24
123,37,26,0,26
123,68,27,0,27
123,87,899,0,899
123,89,31,0,31
124,132,45,0,45
125,190,35,0,35
125,343,5,0,5
126,181,11,0,11
126,299,79,0,79
126,50,12,0,12
126,60,29,0,29
126,74,19,0,19
127,133,13,0,13
127,153,0,0,0
127,216,16,0,16
127,39,0,0,0
127,53,0,0,0
128,139,0,0,0
128,140,0,0,0
128,146,0,0,0
128,147,0,0,0
128,214,0,0,0
128,290,0,0,0
128,79,0,0,0
128,80,0,0,0
128,81,0,0,0
128,98,0,0,0
129,138,14,0,14
129,18,21,0,21
129,20,26,0,26
129,22,34,0,34
129,29,21,0,21
129,3,18,0,18
129,34,22,0,22
129,35,14,0,14
129,42,29,0,29
129,44,15,0,15
129,48,21,0,21
129,50,29,0,29
129,62,19,0,19
129,71,35,0,35
129,82,18,0,18
129,9,24,0,24
13,130,18,0,18
13,268,15,0,15
130,23,44,0,44
130,26,24,0,24
130,272,15,0,15
130,28,17,0,17
130,32,26,0,26
130,36,24,0,24
130,40,28,0,28
130,41,20,0,20
130,44,23,0,23
130,5,12,0,12
130,65,14,0,14
130,7,24,0,24
131,164,24,0,24
131,17,26,0,26
131,206,25,0,25
131,217,24,0,24
131,27,13,0,13
131,28,19,0,19
131,34,10,0,10
131,47,20,0,20
131,54,15,0,15
131,58,29,0,29
131,85,21,0,21
131,94,36,0,36
132,72,10,0,10
132,81,15,0,15
133,171,16,0,16
133,2,16,0,16
133,207,15,0,15
133,245,12,0,12
133,305,0,0,0
133,329,21,0,21
133,40,10,0,10
133,59,21,0,21
133,63,31,0,31
133,66,9,0,9
133,83,13,0,13
134,14,27,0,27
134,3,18,0,18
134,30,30,0,30
134,342,6,0,6
134,83,18,0,18
135,136,15,0,15
135,188,8,0,8
135,69,15,0,15
136,165,29,0,29
137,214,25,0,25
137,314,4,0,4
137,86,12,0,12
137,97,15,0,15
138,233,8,0,8
139,146,0,0,0
139,147,0,0,0
139,169,15,0,15
139,290,0,0,0
139,79,0,0,0
139,98,0,0,0
14,9,0,0,0
140,214,0,0,0
140,291,12,0,12
140,80,0,0,0
140,81,0,0,0
141,151,74,0,74
141,26,36,0,36
141,63,38,0,38
141,86,16,0,16
142,227,17,0,17
142,354,0,0,0
143,213,36,0,36
143,341,1,0,1
144,287,719,0,719
144,300,756,0,756
145,287,696,0,696
145,300,601,0,601
146,147,0,0,0
146,203,49,0,49
146,290,0,0,0
146,314,5,0,5
146,79,0,0,0
146,98,8,0,8
147,290,0,0,0
147,291,17,0,17
147,79,0,0,0
147,98,0,0,0
148,329,0,0,0
149,205,38,0,38
149,217,26,0,26
15,342,0,0,0
15,49,0,0,0
15,92,0,0,0
15,93,0,0,0
150,231,249,0,249
150,268,70,0,70
151,53,32,0,32
151,8,15,0,15
151,88,11,0,11
152,243,43,0,43
152,274,20,0,20
152,67,37,0,37
153,177,17,0,17
153,216,12,0,12
153,39,0,0,0
153,53,0,0,0
154,206,5,0,5
154,270,9,0,9
155,206,43,0,43
155,348,11,0,11
156,166,21,0,21
156,264,17,0,17
156,357,3,0,3
157,195,48,0,48
157,217,51,0,51
158,17,17,0,17
158,267,8,0,8
158,347,0,0,0
158,35,12,0,12
158,65,21,0,21
158,82,27,0,27
159,232,13,0,13
159,313,11,0,11
16,260,31,0,31
16,31,0,0,0
16,33,0,0,0
16,38,0,0,0
16,59,0,0,0
160,187,11,0,11
160,222,56,0,56
161,232,7,0,7
161,313,2,0,2
162,204,130,0,130
162,289,13,0,13
162,32,14,0,14
162,37,20,0,20
163,167,43,0,43
163,91,21,0,21
164,212,15,0,15
164,217,373,0,373
164,27,0,0,0
164,33,6,0,6
164,335,12,0,12
164,42,7,0,7
164,55,26,0,26
164,58,0,0,0
164,78,35,0,35
164,85,0,0,0
165,187,17,0,17
166,331,18,0,18
167,331,26,0,26
167,67,22,0,22
168,307,16,0,16
168,319,9,0,9
169,195,120,0,120
170,307,10,0,10
170,319,6,0,6
171,181,0,0,0
171,245,0,0,0
171,360,0,0,0
171,38,0,0,0
171,43,0,0,0
171,74,0,0,0
172,285,20,0,20
172,346,6,0,6
173,285,24,0,24
173,346,4,0,4
174,185,30,0,30
174,75,0,0,0
175,312,48,0,48
175,327,9,0,9
176,184,0,0,0
176,185,42,0,42
176,195,0,0,0
176,331,0,0,0
176,58,0,0,0
176,78,0,0,0
176,79,0,0,0
176,90,0,0,0
176,92,0,0,0
176,95,0,0,0
176,99,0,0,0
177,184,11,0,11
177,20,18,0,18
177,21,20,0,20
177,25,11,0,11
177,260,128,0,128
177,49,14,0,14
177,57,20,0,20
177,62,18,0,18
178,217,32,0,32
178,247,17,0,17
178,85,0,0,0
179,202,16,0,16
179,284,22,0,22
180,240,9,0,9
180,241,8,0,8
180,263,23,0,23
181,245,0,0,0
181,360,0,0,0
181,38,0,0,0
181,43,0,0,0
181,74,0,0,0
182,225,24,0,24
182,52,12,0,12
183,280,29,0,29
183,306,31,0,31
184,195,0,0,0
184,331,0,0,0
184,58,0,0,0
184,78,0,0,0
184,79,0,0,0
184,90,0,0,0
184,92,0,0,0
184,95,0,0,0
184,99,0,0,0
185,315,11,0,11
185,316,5,0,5
186,288,44,0,44
186,306,27,0,27
187,45,13,0,13
187,46,16,0,16
188,19,0,0,0
188,216,13,0,13
188,289,39,0,39
188,66,0,0,0
189,240,20,0,20
189,241,26,0,26
189,310,32,0,32
19,216,10,0,10
19,345,7,0,7
19,66,0,0,0
190,201,25,0,25
190,202,97,0,97
190,274,6,0,6
190,61,12,0,12
191,51,56,0,56
191,56,34,0,34
191,60,54,0,54
191,61,70,0,70
192,216,15,0,15
192,297,19,0,19
193,220,1553,0,1553
193,250,2221,0,2221
194,219,19,0,19
194,293,16,0,16
195,331,0,0,0
195,58,0,0,0
195,78,0,0,0
195,79,0,0,0
195,90,0,0,0
195,92,0,0,0
195,95,0,0,0
195,99,0,0,0
196,299,32,0,32
196,346,17,0,17
197,270,45,0,45
197,359,0,0,0
197,361,0,0,0
198,247,15,0,15
198,341,3,0,3
199,267,47,0,47
199,310,35,0,35
2,303,4,0,4
2,351,0,0,0
2,352,0,0,0
200,219,23,0,23
200,293,15,0,15
