contig_u,contig_v,short_pair_count,long_read_count,total_support
1,27,5,0,5
1,32,10,0,10
10,13,0,0,0
10,14,0,2,2
10,15,0,0,0
10,16,0,0,0
10,17,0,0,0
10,21,0,1,1
10,23,0,0,0
10,26,0,0,0
10,3,0,3,3
10,32,10,0,10
10,33,0,0,0
10,34,24,149,173
10,6,0,0,0
11,28,22,98,120
11,32,5,0,5
11,49,0,0,0
12,32,7,0,7
12,37,2,0,2
13,15,0,1,1
13,16,0,0,0
13,17,0,3,3
13,21,0,0,0
13,26,0,0,0
13,28,14,3,17
13,3,0,0,0
13,32,31,35,66
13,33,0,0,0
13,6,0,0,0
14,23,0,0,0
14,32,9,0,9
14,34,38,148,186
15,16,0,0,0
15,17,0,1,1
15,21,0,0,0
15,26,0,0,0
15,27,7,0,7
15,3,0,0,0
15,32,26,44,70
15,33,0,0,0
15,6,0,1,1
16,17,0,0,0
16,21,0,0,0
16,26,0,0,0
16,3,0,3,3
16,32,13,24,37
16,33,0,0,0
16,41,16,0,16
16,6,0,1,1
17,21,0,0,0
17,26,0,1,1
17,3,0,0,0
17,32,12,0,12
17,33,0,0,0
17,37,18,0,18
17,6,0,0,0
18,32,7,0,7
19,32,8,0,8
19,45,5,0,5
2,3,0,6,6
2,32,24,223,247
2,47,9,0,9
20,27,3,0,3
20,47,40,0,40
21,26,0,0,0
21,3,0,0,0
21,32,32,25,57
21,33,0,0,0
21,41,8,0,8
21,6,0,0,0
22,43,39,9,48
22,45,6,0,6
23,32,10,0,10
23,34,72,23,95
24,32,4,0,4
24,34,42,24,66
24,5,0,0,0
25,32,9,112,121
26,3,0,0,0
26,32,26,0,26
26,33,0,0,0
26,49,0,0,0
26,6,0,0,0
27,8,15,0,15
28,29,24,0,24
28,49,0,0,0
28,5,60,0,60
28,53,173,84,257
29,32,4,0,4
3,32,39,28,67
3,33,0,0,0
3,6,0,2,2
30,40,33,1,34
31,32,6,0,6
31,9,1,0,1
32,33,41,13,54
32,6,34,28,62
32,7,5,1,6
33,56,5,0,5
33,6,0,0,0
34,38,268,355,623
34,5,8,2,10
35,56,5,0,5
36,46,64,0,64
37,51,2,0,2
38,48,21,0,21
39,50,1,0,1
39,52,4,0,4
39,6,16,0,16
39,8,26,0,26
4,43,16,0,16
40,42,151,0,151
40,43,71,0,71
41,50,5,0,5
41,52,4,0,4
42,46,12,0,12
44,47,47,0,47
45,55,0,0,0
48,53,20,1,21
49,57,0,0,0
53,54,45,3,48
56,7,2,0,2
