contig_u,contig_v,short_pair_count,long_read_count,total_support
1,108,26,5,31
1,20,0,0,0
1,73,63,0,63
10,48,57,1,58
10,98,30,0,30
100,107,87,0,87
101,114,55,20,75
101,79,262,7,269
102,115,2,0,2
103,11,0,0,0
103,22,0,0,0
103,25,0,0,0
103,26,0,0,0
103,29,0,0,0
103,3,0,0,0
103,34,0,0,0
103,37,0,0,0
103,38,0,0,0
103,52,0,0,0
103,53,0,0,0
103,60,0,0,0
103,86,0,0,0
103,93,0,0,0
104,59,11,0,11
104,86,367,1,368
104,92,214,24,238
105,118,144,78,222
105,90,140,151,291
106,46,36,1,37
106,72,36,1,37
107,90,0,0,0
108,13,25,0,25
108,2,27,4,31
108,20,22,0,22
108,37,26,19,45
108,42,23,0,23
108,45,28,1,29
108,58,30,8,38
108,79,281,25,306
108,81,25,2,27
109,22,2,0,2
109,69,19,0,19
109,97,0,0,0
11,15,0,0,0
11,39,0,0,0
11,43,0,0,0
11,5,0,0,0
11,6,0,0,0
11,67,0,0,0
11,69,0,0,0
11,92,46,19,65
110,36,0,0,0
110,82,0,0,0
111,117,10,1,11
111,15,47,0,47
111,44,24,23,47
111,87,40,0,40
112,122,7,0,7
112,36,27,0,27
112,88,20,0,20
113,120,0,0,0
113,75,17,0,17
113,94,26,0,26
114,18,23,0,23
114,19,23,8,31
114,2,24,7,31
114,41,23,3,26
114,44,27,5,32
114,58,22,10,32
114,67,17,4,21
114,7,21,5,26
115,12,25,0,25
115,88,7,0,7
116,13,20,0,20
116,31,9,0,9
116,35,29,0,29
117,62,27,0,27
117,74,39,0,39
119,18,8,0,8
119,31,20,0,20
119,70,18,0,18
12,54,42,0,42
120,64,0,0,0
121,24,24,0,24
121,32,30,0,30
121,33,0,0,0
121,60,0,0,0
121,65,39,0,39
123,85,0,0,0
123,91,0,0,0
13,35,0,0,0
13,37,0,0,0
13,58,0,0,0
13,81,0,0,0
14,48,54,0,54
14,73,51,0,51
15,39,0,0,0
15,43,0,0,0
15,44,0,0,0
15,5,0,0,0
15,6,0,0,0
15,67,0,0,0
15,69,0,0,0
15,92,37,0,37
16,68,53,0,53
16,92,49,0,49
17,85,45,0,45
19,54,44,1,45
19,7,0,0,0
2,41,0,0,0
2,45,2,0,2
2,67,0,0,0
20,29,0,0,0
20,50,0,0,0
20,51,0,0,0
20,8,0,0,0
21,78,49,0,49
21,89,45,0,45
22,25,0,2,2
22,29,0,0,0
22,3,0,0,0
22,34,0,0,0
22,37,0,0,0
22,38,0,0,0
22,53,0,0,0
22,60,0,0,0
23,26,0,0,0
23,66,45,0,45
24,94,47,0,47
25,29,0,58,58
25,3,0,11,11
25,34,0,62,62
25,37,0,6,6
25,38,0,62,62
25,53,0,77,77
25,60,0,1,1
25,66,53,0,53
27,30,0,0,0
27,34,0,0,0
27,4,0,0,0
27,46,0,0,0
27,48,46,2,48
27,49,0,0,0
27,51,0,0,0
27,53,0,0,0
27,92,36,0,36
28,66,61,0,61
28,89,63,0,63
29,3,0,0,0
29,34,0,0,0
29,37,0,0,0
29,38,0,0,0
29,50,0,0,0
29,51,0,0,0
29,53,0,3,3
29,60,0,0,0
29,8,0,0,0
3,34,0,0,0
3,37,0,0,0
3,38,0,0,0
3,53,0,0,0
3,60,0,0,0
30,34,0,0,0
30,4,0,0,0
30,46,0,0,0
30,49,0,0,0
30,51,0,0,0
30,53,0,0,0
30,85,33,0,33
30,92,32,27,59
32,66,59,0,59
33,6,0,0,0
33,65,39,125,164
34,37,0,13,13
34,38,0,0,0
34,4,0,0,0
34,46,0,0,0
34,49,0,0,0
34,51,0,0,0
34,53,0,0,0
34,60,0,0,0
34,92,31,32,63
35,75,32,0,32
37,38,0,0,0
37,53,0,0,0
37,58,0,0,0
37,60,0,0,0
37,81,0,0,0
38,53,0,0,0
38,60,0,0,0
38,74,32,0,32
39,43,0,0,0
39,5,0,0,0
39,6,0,0,0
39,67,0,0,0
39,69,0,0,0
39,92,46,22,68
39,98,38,0,38
4,46,0,0,0
4,49,0,0,0
4,51,0,0,0
4,53,0,0,0
4,92,29,42,71
40,68,60,0,60
41,66,66,0,66
41,67,0,0,0
42,99,73,0,73
43,5,0,0,0
43,6,0,0,0
43,67,0,0,0
43,69,0,0,0
43,92,41,0,41
44,58,0,0,0
45,79,104,19,123
46,49,0,0,0
46,51,0,0,0
46,53,0,0,0
46,92,33,45,78
47,92,31,0,31
48,71,37,0,37
49,51,0,0,0
49,53,0,0,0
49,80,28,0,28
49,92,33,0,33
5,6,0,1,1
5,67,0,0,0
5,69,0,0,0
5,74,32,0,32
5,92,47,19,66
50,51,0,0,0
50,8,38,5,43
50,9,0,0,0
51,53,0,0,0
51,8,0,0,0
51,92,43,39,82
53,60,0,0,0
53,92,50,36,86
54,73,46,0,46
54,9,67,0,67
58,81,0,0,0
59,78,52,0,52
59,92,0,3,3
6,67,0,0,0
6,69,0,0,0
6,92,40,24,64
62,78,72,0,72
64,78,50,0,50
65,8,248,127,375
66,87,53,0,53
67,69,0,0,0
67,92,36,0,36
68,80,82,0,82
69,92,40,12,52
7,73,58,0,58
70,72,24,3,27
70,80,115,1,116
71,91,0,0,0
72,80,10,1,11
75,84,158,69,227
76,83,439,124,563
76,99,298,0,298
77,81,19,0,19
77,95,0,0,0
82,95,0,0,0
83,90,184,309,493
84,94,122,46,168
93,96,0,0,0
93,98,0,0,0
96,97,0,0,0
