contig_u,contig_v,short_pair_count,long_read_count,total_support
1,109,10,0,10
1,53,84,0,84
10,18,0,0,0
10,19,0,0,0
10,25,0,0,0
10,29,0,0,0
10,33,0,0,0
10,38,0,0,0
10,4,0,0,0
10,41,0,0,0
10,47,0,0,0
10,5,0,0,0
10,53,55,0,55
10,54,0,0,0
10,57,63,0,63
100,101,17,0,17
100,107,0,0,0
100,80,32,0,32
101,107,12,0,12
101,87,60,0,60
102,16,0,0,0
102,46,8,0,8
102,97,14,0,14
102,98,1,0,1
103,11,4,0,4
103,20,0,0,0
103,70,10,0,10
103,89,0,0,0
104,42,0,0,0
104,67,0,0,0
105,58,94,0,94
106,110,18,0,18
106,58,95,0,95
107,80,21,0,21
108,26,4,0,4
108,39,21,0,21
109,22,15,0,15
109,44,13,0,13
109,52,32,0,32
109,69,276,0,276
11,52,35,0,35
110,95,20,0,20
111,75,7,0,7
111,81,12,0,12
112,16,22,0,22
112,2,22,0,22
112,5,17,0,17
12,57,78,0,78
13,19,0,0,0
13,48,73,0,73
13,57,71,0,71
14,21,0,0,0
14,31,0,0,0
14,84,79,0,79
15,55,55,0,55
15,63,47,0,47
16,97,39,0,39
17,53,169,0,169
18,19,0,0,0
18,29,0,0,0
18,33,0,0,0
18,4,0,0,0
18,47,0,0,0
18,5,0,0,0
18,52,21,0,21
18,57,43,0,43
19,29,0,0,0
19,33,0,0,0
19,4,0,0,0
19,47,0,0,0
19,48,46,0,46
19,5,0,0,0
19,57,52,0,52
2,36,0,0,0
20,53,28,0,28
20,70,11,0,11
21,31,0,0,0
21,66,42,0,42
22,57,101,0,101
23,53,45,0,45
23,64,48,0,48
24,57,49,0,49
24,85,27,0,27
25,38,0,0,0
25,41,0,0,0
25,53,43,0,43
25,54,0,0,0
25,70,97,0,97
26,86,18,0,18
27,50,21,0,21
27,84,46,0,46
28,55,31,0,31
28,57,73,0,73
29,33,0,0,0
29,4,0,0,0
29,47,0,0,0
29,5,0,0,0
29,57,42,0,42
29,80,26,0,26
3,64,28,0,28
3,90,38,0,38
30,63,42,0,42
30,93,4,0,4
31,57,121,0,121
32,62,34,0,34
32,79,39,0,39
33,4,0,0,0
33,47,0,0,0
33,5,0,0,0
33,57,72,0,72
33,99,20,0,20
34,52,39,0,39
34,62,21,0,21
35,37,0,0,0
35,38,0,0,0
35,52,25,0,25
35,53,20,0,20
36,52,25,0,25
37,38,0,0,0
37,53,125,0,125
38,41,0,0,0
38,53,115,0,115
38,54,0,0,0
39,53,39,0,39
4,47,0,0,0
4,5,0,0,0
4,57,47,0,47
4,64,41,0,41
40,62,92,0,92
41,53,46,0,46
41,54,0,0,0
41,77,15,0,15
42,63,20,0,20
43,52,57,0,57
43,76,57,0,57
44,57,25,0,25
45,53,56,0,56
45,94,20,0,20
46,76,49,0,49
47,5,0,0,0
47,51,0,0,0
47,53,63,0,63
47,57,54,0,54
48,66,143,0,143
48,68,74,0,74
48,78,731,0,731
48,88,54,0,54
49,53,42,0,42
49,63,56,0,56
5,57,60,0,60
50,53,79,0,79
51,53,56,0,56
51,57,75,0,75
52,6,25,0,25
52,60,32,0,32
52,88,15,0,15
53,54,132,0,132
53,74,104,0,104
53,85,40,0,40
53,89,40,0,40
53,9,53,0,53
54,85,0,0,0
55,60,36,0,36
55,65,44,0,44
56,82,57,0,57
56,85,158,0,158
57,6,47,0,47
57,68,56,0,56
57,7,77,0,77
57,8,82,0,82
59,83,388,0,388
59,90,295,0,295
61,69,111,0,111
61,80,48,0,48
61,87,2,0,2
62,76,240,0,240
63,77,37,0,37
63,93,6,0,6
65,92,0,0,0
66,73,50,0,50
67,92,0,0,0
68,88,0,0,0
69,74,54,0,54
69,87,192,0,192
7,8,0,0,0
70,99,135,0,135
71,84,121,0,121
71,91,124,0,124
72,79,65,0,65
73,79,47,0,47
75,81,215,0,215
75,83,568,0,568
77,93,3,0,3
78,81,324,0,324
82,86,36,0,36
86,95,46,0,46
9,94,16,0,16
90,96,82,0,82
91,94,92,0,92
97,98,48,0,48
