contig_u,contig_v,short_pair_count,long_read_count,total_support
1,159,8,0,8
1,221,3,0,3
10,231,1,0,1
100,102,0,0,0
100,11,0,0,0
100,140,0,0,0
100,143,0,0,0
100,148,0,0,0
100,152,0,0,0
100,183,1,0,1
100,188,7,0,7
100,2,0,0,0
100,24,0,0,0
100,25,0,0,0
100,26,0,0,0
100,3,0,0,0
100,43,0,0,0
100,48,0,0,0
100,65,0,0,0
100,71,2,0,2
100,77,0,0,0
100,85,0,0,0
100,93,0,0,0
100,96,0,0,0
100,97,0,0,0
100,99,0,0,0
101,188,6,0,6
101,190,0,0,0
101,231,4,0,4
102,112,0,0,0
102,140,0,0,0
102,148,0,0,0
102,152,0,0,0
102,183,0,0,0
102,188,14,0,14
102,2,0,0,0
102,257,0,0,0
102,26,0,0,0
102,3,0,0,0
102,38,0,0,0
102,43,0,0,0
102,48,0,0,0
102,65,0,0,0
102,70,0,0,0
102,85,0,0,0
102,93,0,0,0
103,14,0,0,0
103,15,0,0,0
103,160,8,0,8
103,19,0,0,0
103,35,0,0,0
103,36,0,0,0
103,40,0,0,0
103,52,0,0,0
103,67,0,0,0
103,68,0,0,0
103,73,0,0,0
103,90,0,0,0
104,160,14,0,14
104,219,2,0,2
105,178,5,0,5
105,224,2,0,2
106,175,7,0,7
106,191,14,0,14
107,142,0,0,0
107,162,0,0,0
107,204,0,0,0
107,254,0,0,0
107,255,0,0,0
107,26,0,0,0
107,29,0,0,0
107,83,0,0,0
107,96,0,0,0
107,98,0,0,0
108,246,1,0,1
109,138,6,0,6
109,174,3,0,3
11,143,0,0,0
11,160,9,0,9
11,24,0,0,0
11,25,0,0,0
11,71,0,0,0
11,77,0,0,0
11,96,0,0,0
11,97,0,0,0
11,99,0,0,0
110,248,0,0,0
110,49,0,0,0
111,127,0,0,0
111,257,0,0,0
111,61,0,0,0
111,87,0,0,0
112,151,0,0,0
112,257,0,0,0
112,38,0,0,0
112,70,0,0,0
113,135,4,0,4
113,144,7,0,7
114,132,9,0,9
114,146,4,0,4
114,74,9,0,9
114,75,10,0,10
116,200,5,0,5
117,144,12,0,12
117,160,2,0,2
118,128,11,0,11
118,49,11,0,11
118,64,1,0,1
119,128,8,0,8
119,64,32,0,32
12,227,2,0,2
12,244,0,0,0
12,4,0,0,0
120,135,4,0,4
120,177,33,0,33
121,130,8,0,8
121,231,0,0,0
122,17,8,0,8
122,195,3,0,3
122,24,9,0,9
122,39,9,0,9
122,46,9,0,9
122,53,3,0,3
123,147,0,0,0
123,199,15,0,15
123,204,7,0,7
123,44,0,0,0
124,242,3,0,3
125,199,22,0,22
127,133,7,0,7
127,61,0,0,0
127,87,0,0,0
128,149,40,0,40
129,136,110,0,110
129,158,37,0,37
129,201,1,0,1
129,48,19,0,19
129,58,18,0,18
129,90,15,0,15
13,200,5,0,5
13,227,0,0,0
130,143,3,0,3
130,21,5,0,5
130,47,3,0,3
130,50,5,0,5
130,59,4,0,4
130,60,2,0,2
130,77,12,0,12
130,85,8,0,8
130,86,12,0,12
130,87,14,0,14
131,155,7,0,7
131,173,18,0,18
132,257,0,0,0
132,35,0,0,0
132,43,0,0,0
133,254,6,0,6
133,28,6,0,6
133,3,2,0,2
133,50,8,0,8
133,55,2,0,2
133,65,5,0,5
133,70,18,0,18
133,91,4,0,4
133,94,15,0,15
134,191,4,0,4
134,197,4,0,4
135,237,19,0,19
135,31,6,0,6
135,41,6,0,6
135,52,2,0,2
136,258,0,0,0
136,260,0,0,0
137,169,44,0,44
137,22,9,0,9
138,215,36,0,36
138,256,0,0,0
138,34,3,0,3
138,69,5,0,5
139,204,1,0,1
139,62,9,0,9
14,15,0,0,0
14,19,0,0,0
14,257,0,0,0
14,35,0,0,0
14,36,0,0,0
14,40,0,0,0
14,52,0,0,0
14,67,0,0,0
14,68,0,0,0
14,73,0,0,0
14,86,0,0,0
14,90,0,0,0
14,97,0,0,0
140,148,0,0,0
140,152,0,0,0
140,183,0,0,0
140,188,5,0,5
140,2,0,0,0
140,224,5,0,5
140,26,0,0,0
140,3,0,0,0
140,43,0,0,0
140,48,0,0,0
140,65,0,0,0
140,85,0,0,0
140,93,0,0,0
141,176,147,0,147
141,178,55,0,55
142,162,0,0,0
142,204,9,0,9
142,231,6,0,6
142,255,0,0,0
142,29,0,0,0
142,83,0,0,0
142,96,0,0,0
142,98,0,0,0
143,24,0,0,0
143,25,0,0,0
143,71,0,0,0
143,77,0,0,0
143,96,0,0,0
143,97,0,0,0
143,99,0,0,0
144,148,5,0,5
144,15,5,0,5
144,184,11,0,11
144,185,32,0,32
144,27,5,0,5
144,32,14,0,14
144,54,8,0,8
144,88,9,0,9
144,99,11,0,11
145,16,0,0,0
145,173,2,0,2
145,254,1,0,1
145,4,0,0,0
145,41,0,0,0
146,181,1,0,1
147,204,2,0,2
147,231,4,0,4
147,44,0,0,0
148,152,0,0,0
148,183,0,0,0
148,188,6,0,6
148,2,0,0,0
148,26,0,0,0
148,3,0,0,0
148,43,0,0,0
148,48,0,0,0
148,65,0,0,0
148,85,0,0,0
148,93,0,0,0
149,51,2,0,2
149,91,3,0,3
15,19,0,0,0
15,35,0,0,0
15,36,0,0,0
15,40,0,0,0
15,52,0,0,0
15,67,0,0,0
15,68,0,0,0
15,73,0,0,0
15,90,0,0,0
150,194,0,0,0
150,231,4,0,4
151,219,33,0,33
151,255,2,0,2
151,37,5,0,5
151,53,1,0,1
151,62,0,0,0
152,183,0,0,0
152,188,6,0,6
152,2,0,0,0
152,26,0,0,0
152,3,0,0,0
152,43,0,0,0
152,48,0,0,0
152,65,0,0,0
152,85,0,0,0
152,92,0,0,0
152,93,0,0,0
153,219,2,0,2
153,257,0,0,0
154,162,3,0,3
154,220,17,0,17
154,82,3,0,3
155,193,12,0,12
155,195,4,0,4
155,246,2,0,2
156,179,27,0,27
156,228,9,0,9
157,179,1,0,1
157,182,6,0,6
157,228,0,0,0
158,172,9,0,9
158,57,12,0,12
159,165,9,0,9
159,166,79,0,79
159,218,32,0,32
16,190,0,0,0
16,218,7,0,7
16,253,0,0,0
16,254,2,0,2
16,4,0,0,0
16,41,0,0,0
16,45,0,0,0
16,6,0,0,0
16,69,0,0,0
160,183,7,0,7
160,184,2,0,2
160,185,61,0,61
160,2,11,0,11
160,33,12,0,12
161,212,28,0,28
161,36,13,0,13
161,71,16,0,16
162,204,5,0,5
162,255,0,0,0
162,29,0,0,0
162,83,0,0,0
162,96,0,0,0
162,98,0,0,0
163,42,1,0,1
163,63,15,0,15
164,231,104,0,104
165,200,0,0,0
165,82,9,0,9
166,200,62,0,62
167,168,8,0,8
167,174,8,0,8
168,174,23,0,23
169,23,6,0,6
17,224,7,0,7
170,214,18,0,18
171,245,0,0,0
171,78,4,0,4
171,95,19,0,19
172,214,1,0,1
174,74,18,0,18
175,219,11,0,11
175,233,23,0,23
176,225,32,0,32
176,259,1,0,1
177,239,0,0,0
177,257,0,0,0
179,182,3,0,3
18,231,1,0,1
18,246,2,0,2
180,231,1,0,1
180,235,0,0,0
181,186,3,0,3
181,189,0,0,0
181,84,7,0,7
183,188,11,0,11
183,2,0,0,0
183,26,0,0,0
183,3,0,0,0
183,43,0,0,0
183,48,0,0,0
183,65,0,0,0
183,85,0,0,0
183,93,0,0,0
184,187,15,0,15
186,230,2,0,2
187,256,0,0,0
187,262,0,0,0
188,190,5,0,5
188,2,2,0,2
188,26,6,0,6
188,3,6,0,6
188,43,11,0,11
188,48,0,0,0
188,65,4,0,4
188,85,11,0,11
188,93,11,0,11
189,230,1,0,1
19,200,4,0,4
19,35,0,0,0
19,36,0,0,0
19,40,0,0,0
19,52,0,0,0
19,67,0,0,0
19,68,1,0,1
19,73,0,0,0
19,90,0,0,0
190,218,7,0,7
190,253,0,0,0
190,45,0,0,0
190,6,0,0,0
190,69,0,0,0
191,196,27,0,27
192,234,12,0,12
193,218,2,0,2
194,245,0,0,0
194,88,7,0,7
196,202,23,0,23
197,204,5,0,5
197,210,2,0,2
197,211,4,0,4
198,209,196,0,196
198,239,0,0,0
199,75,10,0,10
2,26,0,0,0
2,3,0,0,0
2,43,0,0,0
2,48,0,0,0
2,65,0,0,0
2,85,0,0,0
2,93,0,0,0
20,244,0,0,0
200,21,4,0,4
200,29,1,0,1
200,37,5,0,5
200,80,8,0,8
200,83,5,0,5
201,215,6,0,6
201,48,0,0,0
202,210,0,0,0
202,211,3,0,3
203,207,2,0,2
203,208,5,0,5
203,33,7,0,7
203,44,7,0,7
204,209,180,0,180
204,255,1,0,1
204,29,7,0,7
204,44,2,0,2
204,83,4,0,4
204,96,2,0,2
204,98,15,0,15
205,223,2,0,2
205,248,0,0,0
206,223,3,0,3
206,248,0,0,0
207,229,3,0,3
208,229,5,0,5
212,229,4,0,4
213,222,84,0,84
213,236,6,0,6
213,89,21,0,21
214,8,12,0,12
215,242,0,0,0
215,55,0,0,0
215,81,13,0,13
215,93,7,0,7
216,231,3,0,3
216,249,3,0,3
216,253,0,0,0
216,47,5,0,5
217,226,0,0,0
217,232,1,0,1
217,240,19,0,19
218,253,1,0,1
218,45,11,0,11
218,6,10,0,10
218,69,4,0,4
219,46,0,0,0
219,56,2,0,2
219,76,3,0,3
220,233,20,0,20
221,235,2,0,2
221,89,1,0,1
222,236,0,0,0
224,261,24,0,24
224,30,4,0,4
224,39,4,0,4
224,6,3,0,3
224,60,6,0,6
224,68,1,0,1
224,73,3,0,3
224,9,2,0,2
224,92,4,0,4
225,258,0,0,0
225,259,0,0,0
225,260,0,0,0
226,249,0,0,0
227,4,3,0,3
227,8,4,0,4
228,38,14,0,14
228,64,3,0,3
230,7,3,0,3
230,9,2,0,2
231,25,1,0,1
231,30,2,0,2
231,34,4,0,4
231,56,4,0,4
231,67,3,0,3
233,241,9,0,9
235,58,5,0,5
237,238,1,0,1
24,25,0,0,0
24,71,0,0,0
24,77,0,0,0
24,96,0,0,0
24,97,0,0,0
24,99,0,0,0
240,94,6,0,6
242,262,0,0,0
242,54,0,0,0
243,251,3,0,3
244,28,0,0,0
245,81,0,0,0
247,51,24,0,24
248,49,0,0,0
249,253,1,0,1
25,71,0,0,0
25,77,0,0,0
25,96,0,0,0
25,97,0,0,0
25,99,0,0,0
250,251,0,0,0
250,252,0,0,0
251,252,10,0,10
253,45,0,0,0
253,6,0,0,0
253,69,0,0,0
254,26,0,0,0
254,27,1,0,1
254,31,1,0,1
254,4,1,0,1
254,41,1,0,1
254,42,2,0,2
254,66,4,0,4
254,94,0,0,0
255,29,0,0,0
255,83,0,0,0
255,96,0,0,0
255,98,0,0,0
257,35,0,0,0
257,38,0,0,0
257,43,0,0,0
257,70,0,0,0
257,86,0,0,0
257,97,0,0,0
26,3,0,0,0
26,43,0,0,0
26,48,0,0,0
26,65,0,0,0
26,85,0,0,0
26,93,0,0,0
263,80,77,0,77
27,42,0,0,0
29,83,0,0,0
29,96,0,0,0
29,98,0,0,0
3,43,0,0,0
3,48,0,0,0
3,65,0,0,0
3,85,0,0,0
3,93,0,0,0
31,66,0,0,0
35,36,0,0,0
35,40,0,0,0
35,43,0,0,0
35,52,0,0,0
35,67,0,0,0
35,68,0,0,0
35,73,0,0,0
35,90,0,0,0
36,40,0,0,0
36,52,0,0,0
36,67,0,0,0
36,68,0,0,0
36,73,0,0,0
36,90,0,0,0
37,53,0,0,0
38,70,0,0,0
4,41,0,0,0
40,52,1,0,1
40,67,0,0,0
40,68,0,0,0
40,73,0,0,0
40,90,0,0,0
43,48,0,0,0
43,65,0,0,0
43,85,0,0,0
43,93,0,0,0
45,6,0,0,0
45,61,0,0,0
45,69,0,0,0
48,65,0,0,0
48,85,0,0,0
48,93,0,0,0
52,67,0,0,0
52,68,0,0,0
52,73,0,0,0
52,90,0,0,0
58,90,0,0,0
59,72,0,0,0
59,78,0,0,0
6,69,0,0,0
61,87,0,0,0
63,72,0,0,0
65,85,0,0,0
65,93,0,0,0
67,68,0,0,0
67,73,1,0,1
67,90,0,0,0
68,73,0,0,0
68,90,0,0,0
71,77,0,0,0
71,96,0,0,0
71,97,0,0,0
71,99,0,0,0
72,78,0,0,0
73,90,0,0,0
76,84,0,0,0
77,96,0,0,0
77,97,0,0,0
77,99,0,0,0
83,96,0,0,0
83,98,0,0,0
85,93,0,0,0
86,97,0,0,0
96,97,0,0,0
96,98,0,0,0
96,99,0,0,0
97,99,0,0,0
