contig_u,contig_v,short_pair_count,long_read_count,total_support
1,11,0,3,3
1,134,0,0,0
1,14,0,0,0
1,18,0,0,0
1,24,0,0,0
1,25,0,0,0
1,26,0,0,0
1,31,0,0,0
1,35,0,0,0
1,37,0,0,0
1,4,0,0,0
1,40,0,0,0
1,41,0,0,0
1,43,0,0,0
1,44,0,0,0
1,45,0,0,0
1,47,0,0,0
1,5,0,0,0
1,53,0,1,1
1,54,0,0,0
1,68,23,0,23
1,7,0,0,0
1,71,0,0,0
1,86,18,39,57
10,77,7,0,7
10,81,27,0,27
100,137,0,4,4
101,131,51,0,51
101,45,64,0,64
101,51,64,0,64
102,103,104,0,104
102,17,88,0,88
102,97,69,0,69
104,105,26,0,26
104,106,34,0,34
104,138,0,0,0
104,139,0,0,0
105,78,25,0,25
106,78,29,0,29
107,121,23,0,23
107,122,18,0,18
107,83,31,0,31
107,84,41,0,41
108,90,0,0,0
109,129,661,590,1251
109,137,289,283,572
109,143,122,24,146
109,145,87,78,165
11,134,0,0,0
11,14,0,0,0
11,18,0,0,0
11,24,0,0,0
11,25,0,0,0
11,26,0,0,0
11,31,0,0,0
11,35,0,0,0
11,37,0,0,0
11,4,0,0,0
11,40,0,0,0
11,41,0,0,0
11,43,0,0,0
11,44,0,0,0
11,45,0,0,0
11,47,0,0,0
11,5,0,0,0
11,53,0,1,1
11,54,0,0,0
11,7,0,0,0
11,71,0,0,0
11,86,68,20,88
11,88,71,0,71
110,138,0,0,0
110,139,0,0,0
110,15,0,0,0
110,32,0,0,0
111,124,34,0,34
111,135,72,0,72
113,126,30,0,30
113,75,69,1,70
114,115,0,0,0
114,120,0,0,0
114,126,8,0,8
115,120,0,0,0
115,126,1,0,1
116,130,31,6,37
116,141,36,0,36
117,118,71,0,71
117,33,33,0,33
117,91,25,0,25
118,132,0,0,0
118,133,2,0,2
119,37,18,0,18
119,44,12,0,12
12,140,1,0,1
12,68,27,0,27
121,82,19,0,19
122,82,25,0,25
123,79,31,0,31
123,80,27,0,27
123,83,13,0,13
123,84,10,0,10
124,136,3,0,3
125,42,17,0,17
125,69,302,270,572
127,85,12,0,12
127,94,21,0,21
127,96,14,0,14
127,98,18,0,18
128,132,0,0,0
128,133,3,0,3
128,51,17,0,17
128,91,18,0,18
129,143,4,24,28
129,146,445,60,505
13,68,135,0,135
130,136,29,0,29
131,90,67,1,68
134,14,0,0,0
134,144,0,0,0
134,18,0,0,0
134,24,0,0,0
134,25,0,0,0
134,26,0,0,0
134,31,0,0,0
134,35,0,0,0
134,37,0,0,0
134,4,1,0,1
134,40,0,0,0
134,41,0,0,0
134,43,0,0,0
134,44,0,0,0
134,45,0,0,0
134,47,0,0,0
134,5,0,0,0
134,53,0,0,0
134,54,0,0,0
134,7,0,0,0
134,71,0,0,0
134,86,7,0,7
135,47,38,0,38
136,141,1,0,1
137,145,4,40,44
14,144,0,0,0
14,18,0,0,0
14,24,0,0,0
14,25,0,0,0
14,26,0,0,0
14,31,0,0,0
14,35,0,0,0
14,37,0,0,0
14,4,0,0,0
14,40,0,0,0
14,41,0,0,0
14,43,0,0,0
14,44,0,0,0
14,45,0,0,0
14,47,0,0,0
14,5,0,0,0
14,53,0,0,0
14,54,0,0,0
14,7,0,0,0
14,71,0,0,0
14,86,38,0,38
140,144,0,0,0
140,33,0,0,0
140,62,0,0,0
142,27,0,0,0
142,46,0,0,0
142,99,1,0,1
144,16,0,0,0
144,18,0,0,0
144,20,0,0,0
144,21,0,0,0
144,24,0,0,0
144,28,0,0,0
144,39,0,0,0
144,4,0,0,0
144,40,0,0,0
144,42,0,0,0
144,49,0,0,0
144,52,0,0,0
144,53,0,0,0
