contig_u,contig_v,short_pair_count,long_read_count,total_support
1,16,0,0,0
1,19,0,5,5
1,45,0,0,0
10,11,0,0,0
10,25,0,0,0
10,29,0,0,0
10,3,0,0,0
10,40,0,0,0
10,47,0,0,0
10,56,0,0,0
10,69,0,0,0
10,77,0,0,0
10,98,50,0,50
100,114,0,0,0
100,52,0,0,0
101,118,54,0,54
101,20,32,0,32
101,21,23,0,23
101,3,19,0,19
101,44,36,0,36
101,53,37,0,37
101,7,31,0,31
102,18,25,26,51
102,24,22,9,31
102,29,22,0,22
102,89,201,119,320
103,13,27,0,27
103,28,25,0,25
103,30,32,0,32
103,36,27,0,27
103,63,36,0,36
104,111,12,0,12
104,112,20,0,20
104,70,25,0,25
104,71,32,0,32
105,46,0,0,0
105,68,0,0,0
105,76,0,0,0
106,88,93,14,107
106,97,82,3,85
107,12,25,0,25
107,34,26,0,26
107,68,28,0,28
107,90,0,0,0
108,109,0,0,0
108,21,0,0,0
108,54,0,0,0
108,96,0,0,0
109,117,12,0,12
109,90,11,0,11
109,96,0,0,0
109,98,30,0,30
11,3,0,126,126
11,47,0,0,0
11,69,0,0,0
11,77,0,0,0
11,8,0,0,0
11,98,40,0,40
110,120,8,0,8
110,74,26,0,26
110,75,26,0,26
111,112,0,0,0
113,117,0,0,0
113,121,0,0,0
113,23,0,0,0
113,70,0,0,0
113,96,0,0,0
114,120,0,1,1
115,84,251,111,362
115,92,142,0,142
116,119,3,0,3
116,38,10,1,11
116,60,15,2,17
118,124,1,0,1
118,91,140,1,141
119,15,7,0,7
119,16,9,0,9
119,17,5,0,5
119,22,3,0,3
119,61,6,0,6
119,65,6,0,6
119,79,29,0,29
120,124,1,0,1
120,82,26,0,26
121,57,0,0,0
121,93,0,0,0
122,80,27,0,27
122,92,18,0,18
122,94,0,0,0
122,99,0,0,0
123,23,14,0,14
123,34,15,0,15
123,51,13,0,13
123,85,26,0,26
124,37,1,0,1
124,76,17,0,17
13,18,0,0,0
13,20,0,0,0
13,25,0,0,0
13,30,0,0,0
13,36,0,0,0
13,5,0,0,0
13,55,0,0,0
13,58,0,0,0
14,2,0,155,155
14,49,0,0,0
14,58,0,0,0
14,9,0,0,0
15,61,0,0,0
16,19,0,0,0
16,22,0,0,0
17,91,33,0,33
18,20,0,0,0
18,24,0,1,1
18,25,0,0,0
18,5,0,0,0
18,55,0,0,0
18,58,0,0,0
19,86,29,0,29
2,32,0,0,0
2,4,0,39,39
2,49,0,0,0
2,56,0,0,0
2,72,0,0,0
2,87,0,0,0
2,98,44,0,44
20,25,0,0,0
20,5,0,0,0
20,55,0,0,0
20,58,0,0,0
22,31,0,3,3
24,81,36,0,36
25,29,0,0,0
25,40,0,0,0
25,5,0,0,0
25,55,0,0,0
25,56,0,0,0
25,58,0,0,0
26,38,0,0,0
26,83,59,0,59
27,41,0,0,0
27,42,0,0,0
28,82,21,0,21
29,40,0,0,0
29,56,0,0,0
3,47,0,0,0
3,69,0,0,0
3,77,0,0,0
3,98,36,0,36
30,36,0,0,0
30,66,0,0,0
30,69,0,0,0
30,98,43,0,43
31,43,0,0,0
32,4,0,0,0
32,56,0,0,0
32,72,0,0,0
32,87,0,0,0
32,97,35,0,35
32,98,53,0,53
34,51,0,96,96
35,59,0,0,0
35,6,0,0,0
35,78,38,0,38
36,4,0,0,0
36,65,0,0,0
36,9,0,0,0
36,98,46,0,46
37,48,0,0,0
39,5,0,0,0
39,81,49,0,49
4,56,0,18,18
4,65,0,0,0
4,72,0,0,0
4,87,0,0,0
4,9,0,0,0
4,98,53,0,53
40,46,0,3,3
40,56,0,0,0
40,61,0,0,0
41,82,36,0,36
42,59,0,0,0
43,88,38,0,38
44,91,28,0,28
45,88,30,0,30
46,61,0,0,0
46,85,27,0,27
47,69,0,0,0
47,77,0,0,0
47,86,30,0,30
47,98,46,0,46
48,97,34,0,34
49,78,30,0,30
5,55,0,0,0
5,58,0,0,0
50,73,32,0,32
50,74,0,0,0
50,83,36,0,36
51,78,53,0,53
53,66,0,0,0
53,91,41,0,41
55,58,0,0,0
55,91,39,0,39
56,72,0,0,0
56,87,0,0,0
56,98,39,0,39
57,64,0,0,0
57,73,79,0,79
58,9,0,0,0
59,6,0,0,0
64,73,43,0,43
64,78,24,0,24
65,9,0,0,0
65,98,29,0,29
66,69,0,0,0
66,91,59,0,59
66,98,28,0,28
69,77,0,0,0
69,98,56,0,56
71,82,34,0,34
72,87,0,0,0
72,98,84,0,84
73,74,32,0,32
73,75,34,0,34
73,83,113,0,113
73,86,73,0,73
73,93,49,0,49
77,82,32,0,32
77,98,39,0,39
78,82,277,0,277
78,87,34,0,34
79,95,248,0,248
8,81,49,0,49
80,89,457,998,1455
80,99,196,8,204
84,95,502,52,554
87,98,36,0,36
9,98,43,0,43
90,98,0,0,0
92,94,127,0,127
92,99,140,0,140
94,99,0,0,0
