contig_u,contig_v,short_pair_count,long_read_count,total_support
1,103,35,0,35
10,14,0,0,0
10,145,15,0,15
10,15,0,0,0
10,16,0,0,0
10,163,24,0,24
10,18,0,0,0
10,19,0,0,0
10,21,0,0,0
10,23,0,0,0
10,25,0,0,0
10,29,0,0,0
10,31,0,0,0
10,33,0,1,1
10,35,0,0,0
10,38,0,0,0
10,39,0,0,0
10,40,0,0,0
10,42,0,0,0
10,50,0,0,0
10,51,0,0,0
10,53,0,0,0
10,64,0,0,0
10,9,0,0,0
100,111,65,0,65
100,114,412,108,520
100,20,62,23,85
100,34,55,24,79
100,47,33,0,33
100,5,38,0,38
100,58,37,0,37
100,82,39,0,39
100,85,32,0,32
101,113,33,0,33
101,148,16,0,16
101,49,21,0,21
101,82,35,0,35
102,154,36,0,36
102,77,32,0,32
102,9,31,0,31
103,12,97,0,97
103,13,93,0,93
103,163,846,0,846
103,164,0,0,0
103,17,44,0,44
103,20,28,0,28
103,23,40,1,41
103,28,75,0,75
103,32,35,0,35
103,34,33,0,33
103,36,40,0,40
103,4,39,0,39
103,40,44,0,44
103,44,45,0,45
103,48,51,0,51
103,5,43,0,43
103,55,29,0,29
103,57,34,0,34
103,6,32,1,33
103,60,42,0,42
103,61,59,0,59
103,63,37,0,37
103,7,43,0,43
103,70,39,0,39
103,72,39,0,39
104,165,26,0,26
104,97,55,0,55
105,125,45,3,48
105,165,27,0,27
105,97,122,0,122
106,134,39,0,39
106,26,0,0,0
106,51,0,0,0
106,81,0,0,0
107,153,10,0,10
107,154,13,0,13
108,153,9,0,9
108,154,22,0,22
109,119,40,0,40
109,98,44,0,44
11,146,26,0,26
11,159,6,0,6
11,8,0,0,0
110,136,1294,0,1294
110,156,601,0,601
111,85,63,0,63
112,127,54,0,54
112,99,27,1,28
113,65,20,0,20
114,125,291,35,326
115,136,1003,0,1003
115,156,469,0,469
115,74,16,6,22
116,129,44,0,44
116,164,77,0,77
116,35,40,0,40
116,47,39,0,39
116,77,41,0,41
117,135,30,0,30
117,153,7,0,7
118,135,10,0,10
118,153,12,0,12
119,127,24,0,24
119,130,54,0,54
119,27,30,0,30
119,56,43,0,43
119,80,50,0,50
120,160,0,0,0
120,163,66,0,66
121,131,95,0,95
121,88,104,0,104
122,139,210,0,210
122,161,156,0,156
123,133,26,0,26
123,22,28,0,28
123,84,39,0,39
124,149,170,0,170
124,88,263,0,263
125,26,46,0,46
125,37,31,0,31
125,57,41,0,41
125,64,30,0,30
125,78,26,0,26
125,92,92,0,92
126,156,315,0,315
126,161,214,0,214
127,130,19,0,19
128,156,364,3,367
128,161,125,0,125
128,96,9,310,319
129,158,0,0,0
129,66,61,0,61
129,95,49,0,49
132,137,0,0,0
132,138,3,0,3
132,75,0,0,0
132,95,21,0,21
133,2,17,0,17
133,78,42,0,42
134,142,1,0,1
134,143,1,0,1
134,99,25,0,25
135,14,23,0,23
135,17,21,0,21
136,73,745,0,745
136,76,828,0,828
137,138,0,0,0
137,75,13,0,13
137,86,34,0,34
138,148,7,0,7
138,75,0,0,0
