contig_u,contig_v,short_pair_count,long_read_count,total_support
10,26,25,0,25
10,30,12,0,12
11,17,14,0,14
11,18,0,0,0
11,41,18,3,21
12,22,42,96,138
12,48,8,0,8
13,23,11,1,12
13,43,0,0,0
14,21,9,36,45
14,28,0,1,1
14,31,38,44,82
14,35,0,0,0
14,52,0,0,0
15,17,24,0,24
16,22,33,0,33
16,9,0,17,17
17,2,23,0,23
17,3,20,0,20
17,4,26,0,26
17,5,34,0,34
18,40,10,0,10
18,41,0,0,0
19,26,21,0,21
19,40,2,0,2
2,54,0,0,0
20,30,60,2,62
20,46,231,89,320
21,28,0,0,0
21,49,1,0,1
21,52,0,0,0
22,42,14,1,15
23,43,0,0,0
24,34,35,22,57
24,35,0,1,1
24,50,0,0,0
25,49,1,0,1
25,52,3,0,3
26,44,0,0,0
27,32,19,17,36
27,38,0,2,2
27,4,7,40,47
27,54,0,0,0
28,52,5,0,5
29,33,11,0,11
29,36,4,0,4
29,37,4,0,4
29,7,22,0,22
3,48,7,0,7
30,48,5,0,5
30,6,33,0,33
30,8,5,0,5
31,35,1,0,1
32,38,0,1,1
32,45,0,0,0
32,51,10,2,12
33,52,0,0,0
34,35,0,0,0
34,50,0,0,0
35,39,8,0,8
35,50,0,2,2
36,49,0,0,0
37,49,0,0,0
38,41,1,0,1
38,53,0,0,0
38,54,0,0,0
39,47,0,0,0
4,54,0,0,0
40,44,0,0,0
40,5,3,0,3
40,9,1,0,1
42,46,12,2,14
45,51,0,0,0
45,53,0,0,0
50,51,0,0,0
6,8,0,1,1
