contig_u,contig_v,short_pair_count,long_read_count,total_support
27,59,0,0,0
27,69,0,0,0
27,73,0,0,0
27,88,0,0,0
28,38,0,0,0
28,39,0,0,0
28,49,0,0,0
28,55,0,0,0
28,56,0,0,0
28,59,0,0,0
28,69,0,0,0
28,73,0,0,0
28,88,0,0,0
30,54,0,0,0
34,36,0,0,0
35,45,0,0,0
35,68,0,0,0
35,78,0,0,0
38,39,0,0,0
38,49,0,0,0
38,55,0,0,0
38,56,0,0,0
38,59,0,0,0
38,69,0,0,0
38,73,0,0,0
38,88,0,0,0
39,49,0,0,0
39,55,0,0,0
39,56,0,0,0
39,59,0,0,0
39,69,0,0,0
39,73,0,0,0
39,88,0,0,0
4,68,0,0,0
44,9,0,0,0
45,68,0,0,0
45,78,0,0,0
49,55,0,0,0
49,56,0,0,0
49,59,0,0,0
49,69,0,0,0
49,73,0,0,0
49,88,0,0,0
55,56,0,0,0
55,59,0,0,0
55,69,0,0,0
55,73,0,0,0
55,88,0,0,0
56,59,0,0,0
56,69,0,0,0
56,73,0,0,0
56,88,0,0,0
57,93,0,0,0
59,69,0,0,0
59,73,0,0,0
59,88,0,0,0
62,71,0,0,0
62,72,0,0,0
65,92,0,0,0
68,78,0,0,0
69,73,0,0,0
69,88,0,0,0
71,72,0,0,0
73,88,0,0,0
74,81,0,0,0
74,9,0,0,0
74,95,0,0,0
8,89,0,0,0
81,9,0,0,0
81,95,0,0,0
9,95,0,0,0
