contig_u,contig_v,short_pair_count,long_read_count,total_support
1,10,0,43,43
1,103,0,0,0
1,11,0,45,45
1,119,0,0,0
1,13,0,29,29
1,135,0,1,1
1,14,0,29,29
1,147,0,0,0
1,173,0,0,0
1,21,0,25,25
1,221,0,0,0
1,303,0,0,0
1,31,0,17,17
1,323,0,0,0
1,45,0,4,4
1,58,0,5,5
1,59,0,7,7
1,61,0,4,4
1,67,0,1,1
1,84,0,1,1
10,103,0,0,0
10,11,0,7,7
10,119,0,0,0
10,13,0,10,10
10,135,0,0,0
10,14,0,9,9
10,147,0,0,0
10,173,0,0,0
10,187,35,0,35
10,21,0,1,1
10,221,0,0,0
10,31,0,8,8
10,323,0,1,1
10,45,0,3,3
10,58,0,0,0
10,59,0,3,3
10,61,0,0,0
10,67,0,1,1
10,84,0,0,0
100,121,103,0,103
100,157,21,0,21
100,69,29,8,37
101,121,27,0,27
101,327,1,0,1
102,146,64,77,141
102,157,52,0,52
102,172,0,0,0
102,96,0,0,0
103,11,0,0,0
103,119,0,0,0
103,13,0,3,3
103,135,0,0,0
103,14,0,1,1
103,147,0,0,0
103,173,0,0,0
103,21,0,0,0
103,216,14,0,14
103,221,0,0,0
103,31,0,0,0
103,323,0,0,0
103,45,0,0,0
103,58,0,0,0
103,59,0,0,0
103,61,0,0,0
103,67,0,0,0
103,84,0,0,0
104,242,629,1,630
105,110,410,0,410
105,159,18,0,18
105,161,30,0,30
105,75,405,2,407
106,205,103,1,104
106,290,30,0,30
107,241,27,0,27
107,315,0,0,0
108,111,0,0,0
108,117,0,1,1
108,171,0,0,0
108,232,41,0,41
108,249,0,0,0
108,34,0,0,0
108,69,0,18,18
108,70,0,0,0
108,78,0,0,0
108,81,0,0,0
109,294,0,0,0
11,119,0,1,1
11,13,0,8,8
11,135,0,0,0
11,14,0,9,9
11,147,0,0,0
11,173,0,0,0
11,21,0,10,10
11,221,0,0,0
11,31,0,4,4
11,323,0,0,0
11,45,0,0,0
11,58,0,0,0
11,59,0,0,0
11,61,0,4,4
11,67,0,2,2
11,84,0,0,0
110,187,446,0,446
111,117,0,0,0
111,162,51,0,51
111,171,0,0,0
111,249,0,0,0
111,34,0,0,0
111,69,0,0,0
111,70,0,0,0
111,78,0,0,0
111,81,0,0,0
112,117,0,0,0
112,118,28,1,29
112,119,0,0,0
112,12,0,0,0
112,132,0,0,0
112,14,0,49,49
112,15,0,0,0
112,168,0,0,0
112,17,0,0,0
112,18,0,0,0
112,2,0,0,0
112,22,0,1,1
112,23,0,0,0
112,25,0,0,0
112,26,0,0,0
112,28,0,0,0
112,286,11,3,14
112,29,0,0,0
112,3,0,0,0
112,302,0,0,0
112,323,0,0,0
112,36,0,0,0
112,38,0,1,1
112,46,0,0,0
112,51,0,0,0
112,52,0,0,0
112,55,0,0,0
112,57,0,0,0
112,6,0,0,0
112,77,0,0,0
112,8,0,0,0
112,82,0,0,0
112,9,0,0,0
112,92,0,0,0
112,95,0,0,0
112,98,0,0,0
113,242,562,0,562
113,253,324,0,324
114,146,29,1,30
114,225,19,0,19
