contig_u,contig_v,short_pair_count,long_read_count,total_support
10,123,0,0,0
102,109,2,175,177
102,36,0,0,0
102,42,0,0,0
102,44,0,0,0
102,8,0,0,0
103,115,0,0,0
104,117,0,0,0
104,21,0,0,0
104,22,0,0,0
104,26,0,0,0
104,45,0,0,0
104,71,5,73,78
106,108,96,321,417
106,121,10,37,47
108,120,0,0,0
108,123,0,0,0
109,113,0,0,0
109,114,0,0,0
109,15,0,127,127
109,3,0,144,144
109,33,0,0,0
109,36,2,161,163
109,42,0,62,62
109,44,3,148,151
109,45,0,106,106
109,73,0,56,56
109,75,2,166,168
109,8,1,66,67
110,113,0,0,0
110,30,0,0,0
110,49,0,0,0
110,57,0,0,0
110,63,2,1,3
110,78,1,0,1
110,81,0,1,1
110,86,0,0,0
111,119,0,0,0
111,123,0,0,0
114,119,0,0,0
114,3,0,0,0
115,79,0,0,0
115,83,0,0,0
116,119,0,0,0
116,20,0,0,0
117,121,0,0,0
118,120,1,0,1
118,34,0,0,0
119,65,0,0,0
121,122,1,10,11
123,20,0,3,3
123,62,0,0,0
15,33,0,1,1
15,45,0,0,0
21,22,0,0,0
21,71,0,0,0
22,71,0,0,0
25,61,1,0,1
26,45,0,0,0
33,45,0,0,0
36,42,0,0,0
36,44,0,0,0
36,8,0,2,2
42,44,0,0,0
42,8,0,1,1
44,8,0,0,0
61,70,0,1,1
7,89,0,1,1
73,75,0,0,0
