contig_u,contig_v,short_pair_count,long_read_count,total_support
122,155,23,0,23
122,179,15,0,15
123,15,45,5,50
123,4,51,0,51
123,56,53,0,53
123,63,0,2,2
124,170,44,0,44
124,50,28,1,29
124,52,25,0,25
125,94,27,0,27
126,160,35,0,35
127,32,0,0,0
127,62,0,0,0
127,66,0,0,0
127,96,34,0,34
128,155,56,0,56
128,179,43,0,43
129,146,445,433,878
13,186,18,0,18
13,188,20,0,20
130,168,19,0,19
130,169,0,0,0
130,33,0,0,0
130,49,0,0,0
130,88,0,0,0
131,42,350,4,354
131,73,39,0,39
132,143,21,0,21
132,154,31,0,31
133,143,24,0,24
133,154,31,0,31
134,25,24,0,24
134,74,79,8,87
135,177,24,0,24
135,178,35,0,35
135,71,40,0,40
135,72,32,0,32
136,156,47,0,47
136,60,38,0,38
136,95,56,0,56
137,181,19,0,19
137,201,1,0,1
138,170,94,0,94
138,195,98,1,99
139,192,2,0,2
139,193,2,0,2
139,41,33,0,33
139,45,33,0,33
14,170,33,0,33
140,59,63,0,63
140,82,50,0,50
142,198,227,1,228
142,46,8,1,9
142,54,25,55,80
142,70,13,2,15
142,75,31,27,58
142,76,196,0,196
142,81,33,1,34
142,82,27,2,29
143,90,79,15,94
144,173,25,0,25
144,185,20,0,20
145,173,30,0,30
145,185,22,0,22
146,162,122,96,218
146,171,172,106,278
147,181,97,1,98
147,97,227,0,227
148,166,27,0,27
148,211,0,0,0
148,54,44,0,44
149,194,55,0,55
149,208,0,0,0
149,209,0,0,0
15,160,16,1,17
15,61,0,0,0
150,96,33,0,33
150,97,33,0,33
151,171,171,100,271
151,182,361,116,477
152,176,17,0,17
152,191,7,0,7
153,176,18,0,18
153,191,5,0,5
154,163,15,0,15
154,164,32,0,32
155,48,30,0,30
156,183,77,0,77
156,29,42,0,42
156,33,26,0,26
156,84,23,4,27
157,200,335,27,362
158,184,10,0,10
158,191,9,0,9
159,184,13,0,13
159,191,19,0,19
16,2,0,19,19
16,206,0,0,0
160,168,28,12,40
160,190,143,0,143
160,24,33,0,33
160,30,34,0,34
160,38,18,0,18
160,57,16,0,16
160,58,30,0,30
160,61,47,24,71
160,88,24,1,25
161,186,73,0,73
161,64,29,0,29
161,97,220,0,220
162,171,0,0,0
163,204,7,0,7
164,204,13,0,13
165,166,25,0,25
165,59,0,0,0
167,180,31,0,31
167,196,17,0,17
168,17,20,0,20
168,172,210,0,210
168,18,22,1,23
168,39,27,0,27
168,57,18,0,18
168,68,42,0,42
168,76,58,10,68
168,78,37,0,37
168,79,26,0,26
169,28,0,0,0
169,33,0,0,0
169,49,0,0,0
169,60,0,0,0
169,88,0,0,0
17,186,8,0,8
172,189,0,0,0
173,197,41,0,41
174,185,47,0,47
175,180,15,0,15
175,196,16,0,16
176,202,10,0,10
177,205,9,0,9
178,205,5,0,5
179,207,0,0,0
179,210,0,0,0
18,32,0,1,1
180,27,29,0,29
180,69,29,0,29
181,96,15,0,15
182,98,341,21,362
183,201,1,0,1
186,22,20,0,20
186,27,11,0,11
186,3,13,0,13
186,62,13,0,13
187,208,0,0,0
187,209,0,0,0
187,31,9,0,9
187,8,15,0,15
188,192,0,0,0
188,193,1,0,1
189,190,0,0,0
194,207,0,0,0
194,210,0,0,0
195,2,25,0,25
195,90,31,0,31
197,4,24,0,24
197,58,24,0,24
198,211,0,0,0
199,83,2118,0,2118
199,85,353,0,353
199,92,287,0,287
200,41,20,0,20
200,45,33,0,33
201,28,1,0,1
201,65,0,0,0
202,51,11,0,11
202,84,10,0,10
203,206,0,0,0
203,23,16,0,16
203,34,16,0,16
203,7,0,0,0
204,71,14,0,14
204,72,8,0,8
205,51,4,0,4
205,65,15,0,15
206,212,0,0,0
206,7,0,0,0
206,79,0,0,0
21,52,0,2,2
211,50,0,0,0
211,53,0,0,0
211,86,0,0,0
211,89,0,0,0
212,98,117,2,119
23,44,0,2,2
26,96,28,2,30
28,60,0,0,0
29,33,0,1,1
29,84,0,0,0
32,62,0,0,0
32,66,0,0,0
33,49,0,1,1
33,84,0,0,0
33,88,0,0,0
35,93,35,4,39
35,96,53,4,57
37,95,51,8,59
40,78,0,0,0
42,67,326,92,418
46,54,0,0,0
46,70,0,0,0
46,75,0,0,0
46,81,0,0,0
46,82,0,0,0
46,96,31,1,32
47,99,0,0,0
49,88,0,0,0
5,9,0,23,23
5,96,25,2,27
50,86,0,90,90
54,70,0,25,25
54,75,0,0,0
54,81,0,0,0
54,82,0,0,0
55,93,27,5,32
6,75,0,1,1
6,94,21,10,31
61,96,59,7,66
62,66,0,0,0
64,97,34,1,35
66,96,36,1,37
7,96,44,1,45
70,75,0,0,0
70,81,0,2,2
70,82,0,0,0
75,81,0,0,0
75,82,0,0,0
77,87,0,0,0
80,91,0,0,0
81,82,1,0,1
91,95,30,3,33
96,99,31,0,31
