contig_u,contig_v,short_pair_count,long_read_count,total_support
1,179,16,1,17
1,67,32,1,33
10,58,40,0,40
10,89,53,0,53
100,168,0,0,0
100,99,0,0,0
101,134,97,0,97
101,183,34,0,34
102,134,44,0,44
102,183,18,0,18
103,198,0,0,0
103,72,11,0,11
104,111,66,0,66
104,121,85,0,85
104,33,54,0,54
105,20,47,0,47
105,53,50,0,50
105,9,41,0,41
105,93,38,0,38
106,190,48,0,48
107,202,0,0,0
107,50,62,1,63
108,57,78,11,89
108,67,19,0,19
108,96,0,0,0
109,152,87,2,89
109,194,6,0,6
109,195,12,0,12
11,111,0,0,0
11,130,0,3,3
11,147,0,0,0
11,21,0,0,0
11,3,0,1,1
11,56,53,0,53
11,71,0,0,0
110,12,33,0,33
110,37,41,0,41
110,59,42,0,42
110,62,38,0,38
110,89,95,0,95
111,130,0,0,0
111,147,0,0,0
111,21,0,0,0
111,3,0,0,0
111,71,0,1,1
112,146,33,0,33
112,170,21,0,21
113,145,38,0,38
113,79,35,0,35
114,145,32,0,32
114,79,47,0,47
115,163,16,1,17
115,174,60,5,65
115,45,52,0,52
116,131,37,0,37
116,98,28,0,28
117,13,1,1,2
117,190,45,2,47
117,26,0,3,3
118,192,31,0,31
118,211,17,0,17
119,192,43,0,43
119,211,16,0,16
12,209,0,0,0
12,51,52,1,53
12,8,0,0,0
120,178,0,0,0
120,187,0,0,0
121,197,70,0,70
122,170,26,0,26
122,66,48,0,48
123,197,64,0,64
123,71,143,47,190
124,207,0,0,0
124,84,20,0,20
125,156,104,60,164
125,175,14,0,14
125,52,21,0,21
126,159,0,0,0
126,182,0,0,0
127,181,0,0,0
127,93,40,0,40
128,166,36,0,36
128,206,27,0,27
129,166,64,0,64
129,206,38,0,38
13,190,29,3,32
130,147,0,0,0
130,21,0,0,0
130,213,0,0,0
130,3,0,0,0
130,71,0,0,0
131,193,16,0,16
131,35,41,0,41
131,36,44,0,44
132,137,64,0,64
132,56,77,4,81
132,63,52,0,52
133,162,0,0,0
133,183,36,0,36
133,57,110,2,112
134,210,63,1,64
135,206,73,0,73
135,25,142,1,143
135,42,64,0,64
136,151,75,8,83
136,79,101,40,141
137,194,12,0,12
137,195,8,0,8
138,139,34,0,34
138,69,45,0,45
139,140,75,0,75
139,91,52,0,52
139,92,134,0,134
14,152,45,0,45
14,153,27,0,27
140,69,85,0,85
141,172,61,0,61
141,87,93,49,142
142,159,0,0,0
142,171,0,0,0
143,172,78,20,98
143,177,56,7,63
144,183,31,0,31
144,202,1,0,1
145,95,92,1,93
146,201,3,0,3
146,215,48,2,50
147,171,0,0,0
147,21,0,0,0
147,3,0,0,0
147,71,0,0,0
148,181,0,0,0
148,219,0,0,0
149,198,0,0,0
149,74,0,0,0
15,66,46,0,46
15,67,34,0,34
150,218,15,0,15
150,65,95,0,95
151,35,43,0,43
151,36,21,0,21
152,38,37,0,37
153,213,9,0,9
153,42,44,0,44
153,48,37,0,37
153,73,52,0,52
153,75,40,0,40
154,170,5,0,5
154,188,2,0,2
155,170,9,0,9
155,188,0,0,0
156,97,136,238,374
157,192,5,0,5
157,210,4,0,4
158,192,7,0,7
158,210,9,0,9
16,56,59,0,59
16,85,29,0,29
160,214,0,0,0
160,70,27,0,27
161,19,32,0,32
161,205,0,0,0
161,32,36,0,36
162,183,0,0,0
162,50,61,0,61
163,37,33,0,33
163,41,29,0,29
163,58,104,0,104
163,66,19,0,19
163,9,21,0,21
163,99,28,0,28
164,176,58,1,59
164,19,23,0,23
164,78,32,1,33
165,51,110,12,122
165,65,139,0,139
166,91,31,0,31
166,92,59,0,59
167,57,108,0,108
167,69,143,4,147
168,47,0,0,0
169,203,0,0,0
169,70,15,0,15
17,2,0,0,0
17,208,10,0,10
173,24,23,1,24
173,47,20,0,20
173,87,80,2,82
174,217,7,0,7
174,223,0,0,0
175,217,0,0,0
176,4,42,2,44
176,78,33,6,39
177,18,35,0,35
177,8,39,0,39
178,86,0,0,0
179,199,38,6,44
179,61,38,7,45
18,29,0,0,0
180,63,80,1,81
180,76,58,0,58
182,39,0,0,0
184,207,0,0,0
184,86,0,0,0
185,186,0,0,0
185,212,22,19,41
185,220,6,0,6
186,212,13,1,14
186,220,11,0,11
187,74,0,0,0
188,24,20,0,20
188,33,29,0,29
189,49,21,0,21
189,5,21,0,21
189,90,43,0,43
190,26,20,6,26
191,208,13,0,13
193,98,16,0,16
196,216,26,0,26
196,97,94,1,95
2,85,36,0,36
200,45,0,0,0
200,75,0,0,0
201,85,0,0,0
202,57,2,0,2
203,77,0,0,0
204,72,0,0,0
204,88,0,0,0
205,208,1,0,1
208,23,6,0,6
209,27,12,0,12
209,31,12,0,12
209,51,21,0,21
209,8,0,0,0
21,3,0,0,0
21,71,0,0,0
211,81,38,0,38
211,96,20,0,20
212,220,31,0,31
212,34,21,3,24
212,5,42,22,64
214,44,0,0,0
215,217,8,2,10
216,22,8,0,8
216,223,0,0,0
218,51,84,0,84
219,93,0,0,0
220,5,0,7,7
221,76,0,0,0
221,95,1,0,1
222,76,0,0,0
222,95,0,0,0
25,50,113,18,131
26,67,43,1,44
27,68,66,0,66
28,68,40,0,40
29,90,56,0,56
3,68,53,0,53
3,71,0,0,0
30,68,25,0,25
32,90,46,0,46
34,67,51,0,51
38,68,38,0,38
39,71,45,0,45
4,89,51,0,51
40,58,70,0,70
40,66,51,0,51
41,56,35,0,35
43,85,127,0,127
44,94,38,0,38
46,57,71,1,72
46,84,5,0,5
48,68,41,0,41
50,64,57,1,58
51,8,63,70,133
52,58,40,0,40
53,93,40,0,40
54,85,84,0,84
55,85,68,0,68
56,6,49,0,49
56,63,30,0,30
57,96,58,16,74
58,61,30,0,30
58,66,44,0,44
58,7,54,0,54
59,89,37,0,37
60,85,104,0,104
62,66,46,0,46
64,67,52,0,52
7,89,44,0,44
77,82,20,0,20
80,85,64,0,64
82,83,5,0,5
83,88,44,0,44
85,94,60,0,60
