contig_u,contig_v,short_pair_count,long_read_count,total_support
1,177,37,0,37
1,210,29,0,29
10,169,33,0,33
10,211,17,0,17
100,146,0,0,0
100,185,0,0,0
100,194,45,0,45
100,201,39,0,39
101,133,43,0,43
101,147,52,0,52
102,119,0,0,0
102,139,0,0,0
102,151,0,0,0
102,154,34,0,34
102,172,0,0,0
102,191,0,0,0
102,59,0,0,0
102,75,0,0,0
102,9,0,0,0
103,159,43,0,43
103,257,1,0,1
104,125,34,0,34
104,130,24,0,24
105,163,38,0,38
105,202,37,0,37
105,228,0,0,0
106,147,30,0,30
106,22,0,0,0
107,172,24,0,24
107,230,6,0,6
108,143,55,0,55
108,145,52,0,52
108,223,17,0,17
108,224,15,0,15
109,253,423,0,423
11,122,46,0,46
11,257,2,0,2
11,73,0,0,0
110,130,31,0,31
110,131,54,0,54
111,253,687,0,687
112,13,56,0,56
112,44,43,0,43
112,56,53,0,53
112,88,46,0,46
113,186,125,0,125
113,49,47,0,47
113,51,42,0,42
114,135,0,0,0
114,14,0,0,0
114,152,0,0,0
114,163,39,0,39
114,171,25,0,25
114,222,0,0,0
114,31,0,0,0
114,5,0,0,0
114,54,0,0,0
114,68,0,0,0
114,83,0,0,0
114,97,0,0,0
115,239,10,0,10
115,252,10,0,10
116,123,47,0,47
116,147,31,0,31
117,171,38,0,38
117,182,39,0,39
118,155,0,0,0
118,216,0,0,0
118,229,29,0,29
118,84,0,0,0
118,86,0,0,0
119,139,0,0,0
119,151,0,0,0
119,172,0,0,0
119,191,0,0,0
119,248,52,0,52
119,59,0,0,0
119,75,0,0,0
119,9,0,0,0
12,199,42,0,42
120,142,0,0,0
120,149,0,0,0
120,178,0,0,0
120,209,37,0,37
120,242,24,0,24
120,26,0,0,0
120,43,0,0,0
120,53,0,0,0
120,96,0,0,0
120,98,0,0,0
121,129,0,0,0
121,130,40,0,40
121,146,0,0,0
121,148,0,0,0
121,92,0,0,0
122,140,53,0,53
122,18,49,0,49
122,22,30,0,30
122,38,47,0,47
122,42,38,0,38
122,66,30,0,30
122,72,35,0,35
123,13,50,0,50
123,144,48,0,48
123,2,61,0,61
123,32,56,0,56
123,40,56,0,56
